,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,169,167,166,163,161,159,155,153,152,150
Diluted Weighted Avg Shares,175,172,170,167,165,163,158,155,154,152
Basic Weighted Avg Shares,171,169,167,165,163,161,157,153,152,151
Revenue per Share,59.58,65.61,68.25,67.57,83.53,88.22,92.82,105.58,127.26,118.43
EBITDA per Share,24.28,28.13,29.40,29.53,33.74,36.15,38.56,43.46,51.91,45.77
Operating Income per Share,22.57,26.49,27.92,28.14,32.27,34.78,35.97,41.13,49.19,43.00
"Basic EPS, GAAP",17.16,19.50,20.02,19.21,30.42,26.75,28.57,32.13,38.76,34.31
Basic EPS from Cont Ops,17.27,19.32,20.06,19.20,30.64,26.73,28.89,34.44,40.76,33.09
"Diluted EPS, GAAP",16.80,19.17,19.71,18.97,30.00,26.48,28.31,31.85,38.22,33.97
Diluted EPS from Cont Ops,16.91,19.00,19.75,18.95,30.22,26.46,28.63,34.14,40.19,32.76
Dividend per Share,6.84,7.92,8.84,9.36,10.21,12.23,13.38,14.72,16.73,19.81
Cash Flow per Share,21.31,18.24,17.98,13.05,23.51,19.11,18.41,24.39,32.48,32.84
Free Cash Flow per Basic Share,20.76,17.85,16.66,12.33,22.56,17.84,16.79,23.12,30.24,29.31
Cash & Equivalents per Share,26.97,35.95,37.63,37.86,43.70,40.93,31.11,56.80,61.46,49.52
Book Value per Share,48.79,60.79,72.68,83.75,105.36,121.65,139.59,159.55,182.55,199.51
Tangible Book Value per Share,-22.59,-16.68,-8.76,-6.97,10.44,13.72,12.87,31.74,33.55,34.34
