,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),17.27,16.74,12.78,14.80,14.35,16.14,12.82,8.79,14.66,14.78
Return on Assets (%),11.46,11.42,9.10,11.37,10.14,11.04,9.72,6.94,12.17,13.48
Return on Capital (%),12.04,11.68,8.56,9.94,9.59,11.03,9.53,6.84,11.65,12.46
Return on Invested Capital (%),15.90,15.62,12.59,15.58,13.90,14.97,13.39,12.61,16.53,18.28
Gross Margin (%),56.14,55.46,54.12,54.92,55.10,54.82,54.33,53.30,56.05,55.07
EBITDA Margin (%),24.52,25.05,22.68,25.36,26.54,26.74,27.04,25.94,30.44,30.97
Operating Margin (%),20.99,21.54,18.82,21.47,22.14,21.93,22.02,20.60,26.04,27.12
Incremental Operating Margin (%),-8.72,26.85,321.56,58.76,26.85,19.64,18.93,63.17,73.91,38.25
Pretax Margin (%),20.16,20.69,17.82,20.37,20.33,19.89,19.65,14.21,24.31,25.07
Profit Margin (%),14.38,14.48,12.50,15.03,14.31,16.74,15.36,11.76,19.23,19.81
Net Income to Common Margin (%),14.38,14.48,12.50,15.03,14.31,16.74,15.36,11.76,19.23,19.81
Effective Tax Rate (%),28.70,30.00,29.83,26.23,29.62,15.86,21.81,17.23,20.87,20.97
Dvd Payout Ratio (%),18.25,19.61,25.98,20.76,21.58,19.20,24.37,35.40,21.50,24.54
Sustainable Growth Rate (%),14.12,13.46,9.46,11.72,11.26,13.04,9.69,5.67,11.51,11.16
