,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,20.82,19.50,20.47,20.76,24.22,18.47,26.90,44.77,32.50,25.38
Price/Earnings Average,19.79,19.28,21.61,16.72,23.00,20.69,22.88,40.15,27.30,25.68
Price/Earnings High,21.97,21.91,24.26,21.53,25.57,23.32,27.02,49.30,32.96,30.58
Price/Earnings Low,16.78,17.22,16.81,10.89,18.68,17.08,18.78,22.33,22.84,21.89
Price/Book Value,3.36,3.00,2.36,2.91,3.30,2.79,3.29,3.85,4.51,3.52
Price/Book Value Average,3.19,2.97,2.50,2.35,3.13,3.13,2.80,3.45,3.79,3.56
Price/Book Value High,3.54,3.37,2.80,3.02,3.49,3.52,3.31,4.24,4.58,4.24
Price/Book Value Low,2.71,2.65,1.94,1.53,2.55,2.58,2.30,1.92,3.17,3.04
Price/Tangible Book Value,-14.41,-10.75,-5.84,-10.99,-7.33,-10.62,-18.97,246.17,33.15,26.36
Price/Tangible Book Value Average,-13.70,-10.63,-6.17,-8.85,-6.96,-11.90,-16.13,220.78,27.84,26.67
Price/Tangible Book Value High,-15.21,-12.08,-6.92,-11.40,-7.74,-13.41,-19.05,271.07,33.62,31.76
Price/Tangible Book Value Low,-11.61,-9.50,-4.80,-5.76,-5.65,-9.82,-13.24,122.76,23.29,22.73
Price/Sales,2.99,2.82,2.56,3.12,3.47,3.09,4.13,5.27,6.25,5.03
Price/Sales Average,2.85,2.79,2.70,2.51,3.29,3.46,3.52,4.72,5.25,5.09
Price/Sales High,3.16,3.17,3.03,3.24,3.66,3.90,4.15,5.80,6.34,6.06
Price/Sales Low,2.41,2.49,2.10,1.64,2.67,2.86,2.88,2.63,4.39,4.34
Price/Cash Flow,17.21,16.70,16.49,17.04,20.49,13.81,23.69,22.24,27.05,25.38
Price/Cash Flow Average,16.36,16.51,17.42,13.73,19.45,15.47,20.15,19.94,22.72,25.68
Price/Cash Flow High,18.16,18.77,19.55,17.67,21.63,17.44,23.78,24.48,27.44,30.58
Price/Cash Flow Low,13.87,14.75,13.55,8.94,15.80,12.77,16.53,11.09,19.01,21.89
Price/Free Cash Flow,14.79,14.65,13.44,14.52,17.21,11.92,20.54,20.45,25.56,23.32
Price/Free Cash Flow Average,14.06,14.48,14.20,11.69,16.34,13.35,17.47,18.34,21.46,23.59
Price/Free Cash Flow High,15.61,16.46,15.94,15.05,18.17,15.05,20.63,22.52,25.92,28.09
Price/Free Cash Flow Low,11.92,12.94,11.04,7.62,13.27,11.02,14.34,10.20,17.96,20.11
EV/Sales,3.39,3.21,3.05,3.64,4.20,3.64,4.64,5.72,6.48,5.20
EV/Sales Average,3.24,3.18,3.19,3.03,4.02,4.01,4.02,5.17,5.47,5.26
EV/Sales High,3.55,3.56,3.50,3.76,4.39,4.45,4.66,6.26,6.57,6.23
EV/Sales Low,2.81,2.89,2.62,2.15,3.40,3.40,3.39,3.06,4.62,4.52
EV/EBITDA,13.82,12.83,13.46,14.36,15.82,13.60,17.16,22.05,21.28,16.80
EV/EBITDA Average,13.22,12.71,14.05,11.95,15.16,14.99,14.87,19.94,17.99,16.99
EV/EBITDA High,14.49,14.20,15.43,14.81,16.56,16.64,17.23,24.11,21.57,20.10
EV/EBITDA Low,11.45,11.54,11.55,8.48,12.83,12.72,12.54,11.81,15.16,14.59
EV/EBIT,16.14,14.92,16.22,16.95,18.96,16.58,21.08,27.77,24.87,19.19
EV/EBIT Average,15.44,14.78,16.94,14.11,18.17,18.27,18.27,25.12,21.02,19.41
EV/EBIT High,16.93,16.51,18.60,17.49,19.84,20.28,21.16,30.37,25.21,22.96
EV/EBIT Low,13.38,13.42,13.92,10.02,15.37,15.51,15.40,14.88,17.72,16.66
Last Price,71.91,75.59,71.24,98.91,124.52,120.26,157.83,193.43,254.21,226.00
High Price,75.88,84.95,84.45,102.57,131.49,151.84,158.48,212.99,257.83,272.28
Low Price,57.95,66.77,58.52,51.89,96.05,111.17,110.16,96.46,178.61,194.89
Enterprise Value,5228,5477,5153,6586,8679,8198,10184,12132,15299,13481
Enterprise Value Average,5001,5424,5382,5482,8317,9035,8825,10974,12932,13635
Enterprise Value High,5483,6061,5910,6796,9082,10031,10221,13268,15510,16125
Enterprise Value Low,4332,4926,4423,3891,7036,7670,7438,6500,10903,11705
