,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,556,699,867,994,1502,1856,2537,2423,3187,4199
"+ Cash, Cash Equivalents & STI",509,600,708,809,1170,1438,2118,1801,2348,3239
+ Cash & Cash Equivalents,471,452,521,652,900,1164,1833,1513,2057,2951
+ ST Investments,38,148,186,156,270,274,285,288,291,288
+ Accounts & Notes Receiv,35,58,114,149,266,308,309,482,616,645
"+ Accounts Receivable, Net",35,58,114,149,266,308,309,482,616,645
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,0,0,2,4,6,10,17,36,57,121
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,2,4,6,10,17,36,57,121
+ Other ST Assets,11,41,43,32,59,100,94,103,165,194
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,74,131,141,645,801,790,890,1138,1747,1642
"+ Property, Plant & Equip, Net",27,82,86,168,260,320,285,444,576,553
"+ Property, Plant & Equip",59,116,131,219,334,423,407,588,751,766
- Accumulated Depreciation,32,35,45,52,75,103,122,144,176,213
+ LT Investments & Receivables,0,0,35,32,134,99,134,222,221,134
+ LT Investments,0,0,35,32,134,99,134,222,221,134
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,47,49,19,445,407,371,471,472,950,956
+ Total Intangible Assets,0,0,0,426,392,371,349,328,306,285
+ Goodwill,0,0,0,156,156,156,156,156,156,156
+ Other Intangible Assets,0,0,0,270,237,215,194,172,151,129
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,47,49,19,19,14,0,122,144,643,671
Total Assets,630,830,1007,1639,2303,2646,3427,3561,4933,5841
+ Payables & Accruals,67,89,204,267,361,415,500,649,885,1217
+ Accounts Payable,19,24,30,76,68,104,84,99,172,278
+ Accrued Taxes,0,0,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,48,64,174,191,293,312,417,550,713,939
+ ST Debt,0,86,620,651,7,19,28,15,13,11
+ ST Borrowings,0,86,620,651,7,0,18,0,0,0
+ ST Finance Leases,0,0,0,0,0,19,10,15,13,11
+ Other ST Liabilities,41,47,13,301,-7,-19,-28,-15,-13,-11
+ Deferred Revenue,13,13,13,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,28,34,0,301,-7,-19,-28,-15,-13,-11
Total Current Liabilities,108,222,836,1219,361,415,500,649,885,1217
+ LT Debt,662,603,620,651,24,17,51,35,34,33
+ LT Borrowings,662,603,620,651,24,17,18,0,0,0
+ LT Finance Leases,0,0,0,0,0,0,33,35,34,33
+ Other LT Liabilities,53,87,48,294,287,287,277,266,244,221
+ Accrued Liabilities,26,32,0,0,0,0,0,0,0,0
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,27,55,48,294,287,287,277,266,244,221
Total Noncurrent Liabilities,715,690,668,946,311,304,328,301,278,254
Total Liabilities,630,830,836,1219,672,720,828,950,1163,1471
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1542,1702,1951,2097,3628,3814,4045,4353,4567,4792
+ Common Stock,0,0,0,0,0,0,0,0,0,0
+ Additional Paid in Capital,1542,1702,1951,2097,3627,3814,4044,4353,4567,4792
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,-1737,-1786,-1779,-1675,-1990,-1878,-1431,-1726,-778,-437
+ Other Equity,2,2,-1,-3,-7,-10,-16,-15,-19,15
Equity Before Minority Interest,-193,-82,171,419,1631,1926,2598,2611,3770,4370
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,-193,-82,171,419,1631,1926,2598,2611,3770,4370
Total Liabilities & Equity,436,748,1007,1639,2303,2646,3427,3561,4933,5841
Shares Outstanding,163,171,187,189,211,213,216,219,221,223
Capital Leases - Total,0,0,0,0,0,19,43,50,47,45
Net Debt,190,237,718,651,-868,-1147,-1796,-1513,-2057,-2951
Net Debt to Equity,-98.46,-290.12,419.71,155.11,-53.24,-59.53,-69.12,-57.94,-54.57,-67.54
Tangible Common Equity Ratio,-31,-10,17,-1,65,68,73,71,75,74
Current Ratio,5.14,3.16,1.04,0.82,4.16,4.47,5.07,3.73,3.60,3.45
Cash Conversion Cycle,-7707.61,-2609.88,-294.33,-256.83,-245.81,-230.82,-189.19,-93.72,-108.07,-78.15
Number of Employees,481,588,692,980,1208,1367,1456,1773,2094,2324
