,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,130,127,150,150,152,147,143,144,156,153
Diluted Weighted Avg Shares,140,133,134,155,156,153,150,141,150,162
Basic Weighted Avg Shares,135,129,130,150,152,150,147,141,150,157
Revenue per Share,35.37,44.71,51.26,58.35,66.35,74.84,81.98,36.76,57.42,74.47
EBITDA per Share,5.88,7.22,7.02,9.13,10.27,11.90,12.71,-3.25,7.19,12.64
Operating Income per Share,3.78,4.54,3.18,3.85,4.40,5.22,6.53,-10.80,1.75,7.59
"Basic EPS, GAAP",1.73,3.09,5.87,1.87,2.49,2.71,3.84,-19.00,-0.37,2.25
Basic EPS from Cont Ops,1.60,2.89,5.55,1.74,2.45,2.65,3.89,-19.29,0.10,2.19
"Diluted EPS, GAAP",1.67,2.99,5.70,1.82,2.42,2.66,3.77,-19.00,-0.37,2.18
Diluted EPS from Cont Ops,1.55,2.80,5.39,1.69,2.37,2.60,3.82,-19.29,0.10,2.12
Dividend per Share,0.56,0.66,0.83,1.00,1.16,1.24,1.32,0.87,0.45,0
Cash Flow per Share,5.66,10.60,10.51,10.40,11.87,13.17,18.80,-27.11,25.03,21.96
Free Cash Flow per Basic Share,3.37,8.06,4.46,5.42,7.18,7.32,10.92,-32.75,20.54,17.73
Cash & Equivalents per Share,10.38,13.84,11.38,12.46,21.85,16.79,26.94,23.59,27.70,27.04
Book Value per Share,-1.61,0.22,3.38,0.86,2.18,3.51,6.16,-12.40,-11.31,-9.19
Tangible Book Value per Share,-19.40,-26.38,-38.98,-31.30,-29.06,-30.32,-30.82,-41.02,-32.20,-30.17
