,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1249,1747,3201,3159,4249,3717,5470,8729,8810,6552
ST Debt,0,0,0,0,500,0,749,0,735,0
LT Debt,1249,1747,3201,3159,3749,3717,4721,8729,8075,6552
Total Debt/EBITDA,1.57,1.88,3.50,2.30,2.73,2.08,2.92,-19.02,8.19,3.31
Net Debt/EBITDA,0.29,0.37,1.67,0.99,0.90,0.71,0.87,-10.57,4.03,1.08
Total Debt/EBIT,2.45,2.99,7.74,5.46,6.37,4.75,5.69,-5.72,33.63,5.51
Net Debt/EBIT,0.45,0.59,3.68,2.35,2.10,1.63,1.69,-3.18,16.56,1.80
EBITDA to Interest Expense,9.09,9.48,7.24,7.93,8.57,9.39,10.82,-1.27,3.07,7.15
EBITDA-CapEx/Interest Expense,5.56,6.14,1.01,3.61,4.66,4.77,4.11,-3.49,1.15,4.76
EBIT to Interest Expense,5.84,5.96,3.28,3.34,3.67,4.12,5.55,-4.24,0.75,4.29
Interest Expense,87,98,126,173,182,190,173,360,351,277
Common Equity/Total Assets,-2.70,0.31,3.27,0.82,1.79,2.87,4.10,-9.53,-8.17,-6.53
Long-Term Debt/Equity (%),47.62,71.19,57.29,55.49,60.95,65.43,85.05,216.82,227.34,175.75
Long-Term Debt/Capital (%),66.34,58.14,62.88,65.15,60.17,63.64,59.40,92.23,94.51,99.45
Long-Term Debt/Total Assets (%),16.14,19.36,20.65,20.02,20.25,20.61,22.04,46.70,37.47,30.39
Total Debt/Equity (%),47.62,71.19,57.29,55.49,69.08,65.43,98.54,216.82,248.03,175.75
Total Debt/Capital (%),66.34,58.14,62.88,65.15,68.19,63.64,68.82,92.23,103.11,99.45
Total Debt/Total Assets (%),16.14,19.36,20.65,20.02,22.95,20.61,25.54,46.70,40.89,30.39
Net Debt to Equity,8.70,14.02,27.29,23.93,22.80,22.43,29.24,120.54,122.16,57.51
Net Debt/Capital (%),26.48,21.48,44.66,44.64,41.44,37.49,35.03,79.54,97.88,86.04
EBITDA,794,930,914,1373,1557,1784,1871,-459,1076,1981
EBITDA-CapEx,485,602,127,624,847,906,711,-1256,403,1319
Operating Income (Loss),510,585,414,579,667,783,961,-1527,262,1189
