,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,105156,112640,116199,118719,129025,141576,152703,166761,195929,226954
+ Sales & Services Revenue,105156,112640,116199,118719,129025,141576,152703,166761,195929,226954
- Cost of Revenue,91948,98458,101065,102901,111882,123152,132886,144939,170684,199382
+ Cost of Goods & Services,91948,98458,101065,102901,111882,123152,132886,144939,170684,199382
Gross Profit,13208,14182,15134,15818,17143,18424,19817,21822,25245,27572
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,10155,10962,11510,12146,13032,13944,15080,16387,18537,19779
"+ Selling, General & Admin",10104,10899,11445,12068,12950,13876,14994,16332,18461,19779
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,51,63,65,78,82,68,86,55,76,0
Operating Income (Loss),3053,3220,3624,3672,4111,4480,4737,5435,6708,7793
- Non-Operating (Income) Loss,2,23,20,53,72,38,-28,68,28,-47
"+ Interest Expense, Net",2,23,20,53,72,38,-28,68,28,-47
+ Interest Expense,99,113,124,133,134,159,150,160,171,158
- Interest Income,97,90,104,80,62,121,178,92,143,205
+ Other Non-Op (Income) Loss,0,0,0,0,0,0,0,0,0,0
Pretax Income,3051,3197,3604,3619,4039,4442,4765,5367,6680,7840
- Income Tax Expense (Benefit),990,1109,1195,1243,1325,1263,1061,1308,1601,1925
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2061,2088,2409,2376,2714,3179,3704,4059,5079,5915
- Net Extraordinary Losses (Gains),44,60,64,52,70,90,90,114,144,142
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,44,60,64,52,70,90,90,114,144,142
Income (Loss) Incl. MI,2017,2028,2345,2324,2644,3089,3614,3945,4935,5773
- Minority Interest,-22,-30,-32,-26,-35,-45,-45,-57,-72,-71
"Net Income, GAAP",2039,2058,2377,2350,2679,3134,3659,4002,5007,5844
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2039,2058,2377,2350,2679,3134,3659,4002,5007,5844
Basic Weighted Avg Shares,436,439,439,439,438,439,440,442,443,444
"Basic EPS, GAAP",4.68,4.69,5.41,5.36,6.11,7.15,8.32,9.05,11.30,13.17
Basic EPS from Cont Ops,4.73,4.76,5.48,5.42,6.19,7.25,8.42,9.18,11.46,13.33
Diluted Weighted Avg Shares,441,442,443,441,441,442,443,444,444,445
"Diluted EPS, GAAP",4.63,4.65,5.37,5.33,6.08,7.09,8.26,9.02,11.27,13.14
Diluted EPS from Cont Ops,4.68,4.72,5.44,5.38,6.16,7.20,8.36,9.14,11.43,13.30
EBITDA,3999,4249,4751,4927,5481,5917,6229,7080,8489,9693
EBITDA Margin (%),3.80,3.77,4.09,4.15,4.25,4.18,4.08,4.25,4.33,4.27
EBITA,3053,3220,3624,3672,4111,4480,4737,5435,6708,7793
EBIT,3053,3220,3624,3672,4111,4480,4737,5435,6708,7793
Gross Margin (%),12.56,12.59,13.02,13.32,13.29,13.01,12.98,13.09,12.88,12.15
Operating Margin (%),2.90,2.86,3.12,3.09,3.19,3.16,3.10,3.26,3.42,3.43
Profit Margin (%),1.94,1.83,2.05,1.98,2.08,2.21,2.40,2.40,2.56,2.57
Sales per Employee,571500,577641,566824,544583,558550,577861,601193,610846,680309,746559
Dividend per Share,8.17,1.33,6.52,1.70,8.90,1.57,2.36,3.34,12.97,3.38
Depreciation Expense,946,1029,1127,1255,1370,1437,1492,1645,1781,1900
