,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,422,428,438,417,391,486,487,480,480,477
Diluted Weighted Avg Shares,428,431,439,436,407,446,489,488,482,481
Basic Weighted Avg Shares,421,426,434,432,404,444,487,486,480,479
Revenue per Share,42.02,37.16,26.80,18.12,19.65,21.48,22.68,23.02,24.02,25.64
EBITDA per Share,3.70,1.01,2.89,2.76,3.20,3.41,3.77,4.45,3.58,3.02
Operating Income per Share,2.27,-0.38,2.03,2.14,2.56,2.66,2.97,3.66,2.80,2.25
"Basic EPS, GAAP",0.72,-0.59,-1.56,1.48,2.00,1.53,1.72,2.67,1.85,1.43
Basic EPS from Cont Ops,0.74,-1.43,1.14,1.26,1.97,1.53,1.73,2.68,1.85,1.43
"Diluted EPS, GAAP",0.71,-0.59,-1.54,1.47,1.98,1.52,1.72,2.66,1.84,1.42
Diluted EPS from Cont Ops,0.73,-1.41,1.13,1.25,1.96,1.53,1.72,2.67,1.84,1.42
Dividend per Share,1.00,1.00,1.00,0.96,0.85,0.80,0.85,0.98,1.21,1.30
Cash Flow per Share,3.68,3.47,2.78,2.72,2.36,2.53,3.78,3.02,2.45,2.08
Free Cash Flow per Basic Share,2.25,2.37,1.77,2.16,1.74,1.74,3.02,1.98,1.48,1.32
Cash & Equivalents per Share,0.43,0.43,1.90,0.60,0.33,0.49,1.14,0.16,0.17,0.20
Book Value per Share,18.61,16.75,13.83,17.01,19.41,16.39,17.23,19.12,19.73,19.96
Tangible Book Value per Share,-13.48,-11.02,-4.60,-3.49,-5.20,-17.89,-16.01,-14.37,-13.17,-11.69
