,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.07,0.06,0.33,0.15,0.05,0.11,0.17,0.02,0.02,0.02
Current Ratio,1.60,1.11,1.41,1.17,0.83,1.28,0.88,0.82,0.86,0.76
Quick Ratio,0.60,0.35,0.66,0.47,0.30,0.50,0.43,0.26,0.27,0.24
CFO/Avg Current Liab,0.51,0.50,0.41,0.55,0.47,0.50,0.68,0.45,0.34,0.25
Common Equity/Total Assets,40.54,40.88,45.24,70.19,73.00,35.87,37.63,41.38,42.22,43.17
Long-Term Debt/Equity (%),163.72,149.43,129.59,67.91,86.02,142.77,111.95,95.87,91.27,80.40
Long-Term Debt/Capital (%),51.75,45.44,42.15,27.23,28.15,56.90,48.87,45.30,43.66,37.61
Long-Term Debt/Total Assets (%),45.27,39.27,36.73,27.43,31.10,47.97,39.91,37.28,36.05,32.11
Total Debt/Equity (%),167.94,171.47,145.67,73.48,101.58,143.06,122.60,104.34,101.33,104.90
Total Debt/Capital (%),53.09,52.14,47.38,29.46,33.24,57.02,53.51,49.29,48.47,49.06
Total Debt/Total Assets (%),46.44,45.06,41.28,29.68,36.73,48.07,43.70,40.57,40.03,41.89
CFO/Total Liabilities,11.07,11.45,12.58,19.53,14.39,7.63,12.84,10.82,8.67,7.52
CFO/CapEx,2.57,3.14,2.74,4.86,3.79,3.19,4.99,2.90,2.54,2.75
Altman's Z-Score,4.03,3.25,3.64,5.36,5.14,4.03,4.22,4.57,4.09,3.84
