,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),3.83,-3.36,-10.24,9.73,11.02,8.72,10.27,14.78,9.52,7.20
Return on Assets (%),1.52,-1.37,-4.38,5.44,7.89,4.16,3.77,5.84,3.98,3.07
Return on Capital (%),2.74,0,-3.77,6.94,8.61,6.39,6.63,9.10,6.31,5.16
Return on Invested Capital (%),3.15,0,4.96,7.35,11.30,6.74,6.40,8.67,5.46,4.09
Gross Margin (%),21.03,20.90,26.55,29.92,29.62,27.81,27.77,28.42,24.61,26.59
EBITDA Margin (%),8.80,2.71,10.78,15.24,16.26,15.86,16.61,19.35,14.92,11.77
Operating Margin (%),5.40,-1.03,7.57,11.82,13.02,12.37,13.09,15.88,11.67,8.76
Incremental Operating Margin (%),-21.21,0,-24.94,-1.14,97.40,9.13,17.65,252.57,-122.49,-36.53
Pretax Margin (%),3.26,-3.13,5.01,9.32,11.02,8.63,8.77,12.61,8.96,5.62
Profit Margin (%),1.71,-1.60,-5.81,8.17,10.18,7.11,7.60,11.61,7.70,5.57
Net Income to Common Margin (%),1.71,-1.60,-5.81,8.17,10.18,7.11,7.60,11.61,7.70,5.57
Effective Tax Rate (%),51.73,0,38.62,34.91,19.96,26.58,20.75,13.74,28.11,31.70
Dvd Payout Ratio (%),130.31,-71.39,85.29,74.82,42.74,52.35,49.03,36.42,65.50,91.36
Sustainable Growth Rate (%),-1.16,-5.76,-1.51,2.45,6.31,4.16,5.23,9.40,3.28,0.62
