,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,4586,5446,5176,4895,8197,10460,-636,-11941,-4290,-5053
+ Depreciation & Amortization,1844,1906,1833,1910,2069,2114,2271,2246,2144,1979
+ Non-Cash Items,671,609,559,649,583,464,548,8620,5707,2447
+ Stock-Based Compensation,206,195,189,190,202,202,212,250,833,725
+ Deferred Income Taxes,0,0,0,0,0,0,0,0,0,0
+ Asset Impairment Charge,96,229,167,90,113,93,443,410,98,112
+ Other Non-Cash Adj,369,185,203,369,268,169,-107,7960,4776,1610
+ Chg in Non-Cash Work Cap,1078,897,1795,3045,2495,2284,-4629,-17335,-6977,4139
+ (Inc) Dec in Accts Receiv,-488,-750,-902,-584,-804,-2501,2004,2001,-1089,290
+ (Inc) Dec in Inventories,-5562,-4330,-1110,3755,-1085,568,-12391,-11002,-1127,420
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,2636,737,-1060,2505,0
+ Inc (Dec) in Accts Payable,585,251,-236,1348,703,1119,9381,-4289,-7470,3794
+ Inc (Dec) in Other,6543,5726,4043,-1474,3681,462,-4360,-2985,204,-365
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,8179,8858,9363,10499,13344,15322,-2446,-18410,-3416,3512
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,51,34,42,38,92,120,334,296,529,35
+ Disp of Fixed Prod Assets,51,34,42,38,92,120,334,296,529,35
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-2238,-2236,-2450,-2613,-1870,-1791,-1961,-1303,-980,-1222
+ Acq of Fixed Prod Assets,-2098,-2236,-2450,-2613,-1739,-1722,-1834,-1303,-980,-1222
+ Acq of Intangible Assets,-140,0,0,0,-131,-69,-127,0,0,0
+ Net Change in LT Investment,-2941,4799,554,-510,38,291,101,-17341,9776,5568
+ Dec in LT Investment,12453,13416,2590,1209,3639,2898,1759,20275,45489,10619
+ Inc in LT Investment,-15394,-8617,-2036,-1719,-3601,-2607,-1658,-37616,-35713,-5051
+ Net Cash From Acq & Div,-26,-163,-31,-297,-324,-3230,9,0,-6,0
+ Cash from Divestitures,0,0,0,0,0,0,464,0,0,0
+ Cash for Acq of Subs,-26,-163,-31,-297,-324,-3230,-455,0,-6,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,33,39,2,2,-11,-13,-18,5,-11
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-5154,2467,-1846,-3380,-2062,-4621,-1530,-18366,9324,4370
+ Dividends Paid,-1467,-2115,-2490,-2756,-3417,-3946,-4630,-1158,0,0
+ Net Cash From Debt,-863,-639,861,-34,1124,1365,13218,36250,-5576,-1276
+ Cash From Debt,571,962,1746,1325,2077,8548,25389,47248,9795,34
+ Repayments of Debt,-1434,-1601,-885,-1359,-953,-7183,-12171,-10998,-15371,-1310
+ Cash (Repurchase) of Equity,-2801,-6001,-6751,-7001,-9236,-9000,-2651,0,0,0
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-2801,-6001,-6751,-7001,-9236,-9000,-2651,0,0,0
+ Other Financing Activities,882,162,460,204,179,-141,-198,-137,-24,10
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-4249,-8593,-7920,-9587,-11350,-11722,5739,34955,-5600,-1266
Effect of Foreign Exchange Rates,-29,-87,-28,-33,80,-53,-5,85,-39,-73
Net Changes in Cash,-1224,2732,-403,-2468,-68,-1021,1763,-1821,308,6616
EBITDA,8172,9102,9003,7448,12122,13915,-391,-10732,-1245,-1558
EBITDA Margin (%),9.43,10.03,9.37,7.88,12.98,13.76,-0.51,-18.45,-2.00,-2.34
Net Cash Paid for Acquisitions,26,163,31,297,324,3230,-9,0,6,0
Free Cash Flow,5941,6622,6913,7886,11474,13531,-4407,-19713,-4396,2290
Free Cash Flow to Firm,6225,6876,7112,8155,11768,13959,0,0,0,0
Free Cash Flow to Equity,5269,6017,7816,7890,12821,15085,9272,16833,-9443,1049
Free Cash Flow per Basic Share,7.81,9.08,10.04,12.40,19.04,23.35,-7.76,-34.67,-7.48,3.85
Price/Free Cash Flow,10.04,8.77,8.63,7.64,11.84,10.84,-382.16,-7.21,-48.93,23.95
Cash Flow to Net Income,1.78,1.63,1.81,2.14,1.63,1.46,3.85,1.54,0.80,-0.70
