,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.09,0.09,0.11,0.12,0.14,0.08,0.07,0.07,0.02,0.02
Current Ratio,0.88,1.05,1.03,0.96,1.05,1.06,1.02,1.10,1.06,1.04
Quick Ratio,0.48,0.49,0.53,0.52,0.58,0.71,0.68,0.70,0.73,0.77
CFO/Avg Current Liab,0.12,0.12,0.17,0.14,0.18,0.12,0.13,0.18,0.13,0.11
Common Equity/Total Assets,10.64,8.40,8.72,9.53,9.90,10.67,10.64,11.49,9.27,9.70
Long-Term Debt/Equity (%),39.56,65.80,56.26,58.66,64.63,67.65,79.70,73.59,71.49,63.80
Long-Term Debt/Capital (%),37.75,64.21,60.00,53.59,60.23,57.00,58.57,61.34,62.86,57.28
Long-Term Debt/Total Assets (%),12.03,21.23,19.01,18.67,20.87,18.93,21.17,20.54,18.35,15.07
Total Debt/Equity (%),69.79,74.10,66.62,77.91,75.22,79.01,94.86,78.06,77.02,69.80
Total Debt/Capital (%),66.60,72.31,71.05,71.17,70.10,66.57,69.71,65.07,67.72,62.67
Total Debt/Total Assets (%),21.22,23.91,22.51,24.79,24.29,22.10,25.20,21.79,19.77,16.49
CFO/Total Liabilities,7.33,5.93,9.03,7.94,9.78,6.50,7.76,10.89,6.88,7.15
CFO/CapEx,3.74,4.94,6.59,2.86,6.61,6.15,8.06,17.65,13.25,11.63
Altman's Z-Score,2.05,2.16,2.07,2.07,2.17,1.86,1.84,1.96,1.71,1.58
