,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,6235,7874,7320,9264,11454,13344,17851,23573,35186,39952
- Cash & Cash Equivalents,298,314,480,546,681,607,605,665,403,342
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,76,50,59,60,71,60,47,52,47
+ Total Debt,1456,2393,2457,2848,3133,3610,4948,4866,6593,6415
Enterprise Value,7393,10029,9347,11626,13965,16418,22253,27821,41428,46071
Total Capital,2186,3309,3458,4002,4470,5424,7097,7477,9735,10236
Total Debt/Capital (%),66.60,72.31,71.05,71.17,70.10,66.57,69.71,65.07,67.72,62.67
Total Debt / EV,0.20,0.24,0.26,0.24,0.22,0.22,0.22,0.17,0.16,0.14
EV/Sales,2.32,2.17,1.73,2.08,2.27,2.37,3.09,3.97,5.05,5.39
EV/EBITDA,14.64,15.85,12.12,13.68,15.20,15.69,17.18,17.42,21.77,20.33
EV/EBIT,22.66,26.82,21.38,23.31,26.20,26.17,27.10,26.90,30.99,27.64
EV/Cash Flow to Firm,18.53,19.93,11.84,15.32,13.72,17.10,16.80,14.30,21.52,24.13
EV/Free Cash Flow to Firm,15.01,17.15,10.52,11.90,12.17,15.14,15.21,13.60,20.17,22.02
Diluted Market Cap,6089,7380,7168,9269,11524,13501,18045,23731,34984,40480
Diluted Enterprise Value,7246,9534,9194,11631,14036,16575,22448,27979,41226,46599
EV per Share,55.33,60.93,52.84,65.21,77.16,89.23,118.31,143.63,198.70,217.42
TTM Sales,3180,4627,5392,5595,6160,6934,7195,7004,8209,8551
TTM EBITDA,505,633,771,850,919,1046,1296,1597,1903,2267
TTM Operating Income,326,374,437,499,533,627,821,1034,1337,1667
TTM Cash Flow to Firm,399,503,789,759,1018,960,1325,1946,1926,1909
TTM Free Cash Flow to Firm,493,585,888,977,1147,1085,1464,2045,2054,2092
