,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1456,2393,2457,2848,3133,3610,4948,4866,6593,6415
ST Debt,631,268,382,704,441,519,791,279,473,552
LT Debt,825,2125,2075,2145,2692,3091,4157,4587,6120,5863
Total Debt/EBITDA,2.88,3.78,3.19,3.35,3.41,3.45,3.82,3.05,3.46,2.83
Net Debt/EBITDA,2.29,3.28,2.56,2.71,2.67,2.87,3.09,2.43,3.09,2.55
Total Debt/EBIT,4.46,6.40,5.62,5.71,5.88,5.75,6.02,4.70,4.93,3.85
Net Debt/EBIT,3.55,5.56,4.52,4.62,4.60,4.79,4.87,3.75,4.40,3.46
EBITDA to Interest Expense,10.08,7.11,7.49,7.74,7.40,7.56,7.21,8.13,8.42,-8.82
EBITDA-CapEx/Interest Expense,8.21,6.19,6.53,5.75,6.36,6.66,6.43,7.62,7.85,-8.11
EBIT to Interest Expense,6.51,4.20,4.24,4.54,4.30,4.53,4.57,5.27,5.91,-6.49
Interest Expense,50,89,103,110,124,138,180,196,226,-257
Common Equity/Total Assets,10.64,8.40,8.72,9.53,9.90,10.67,10.64,11.49,9.27,9.70
Long-Term Debt/Equity (%),39.56,65.80,56.26,58.66,64.63,67.65,79.70,73.59,71.49,63.80
Long-Term Debt/Capital (%),37.75,64.21,60.00,53.59,60.23,57.00,58.57,61.34,62.86,57.28
Long-Term Debt/Total Assets (%),12.03,21.23,19.01,18.67,20.87,18.93,21.17,20.54,18.35,15.07
Total Debt/Equity (%),69.79,74.10,66.62,77.91,75.22,79.01,94.86,78.06,77.02,69.80
Total Debt/Capital (%),66.60,72.31,71.05,71.17,70.10,66.57,69.71,65.07,67.72,62.67
Total Debt/Total Assets (%),21.22,23.91,22.51,24.79,24.29,22.10,25.20,21.79,19.77,16.49
Net Debt to Equity,55.50,64.36,53.59,62.99,58.87,65.72,76.73,62.25,68.70,62.81
Net Debt/Capital (%),61.32,69.40,66.38,66.62,64.72,62.35,61.64,56.95,63.01,58.35
EBITDA,505,633,771,850,919,1046,1296,1597,1903,2267
EBITDA-CapEx,411,551,672,632,790,922,1157,1498,1775,2084
Operating Income (Loss),326,374,437,499,533,627,821,1034,1337,1667
