,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,134,165,177,178,181,184,188,194,209,212
Diluted Weighted Avg Shares,130,154,173,178,182,186,190,195,207,215
Basic Weighted Avg Shares,129,153,172,178,180,183,186,191,203,210
Revenue per Share,24.67,30.27,31.31,31.51,34.21,37.94,38.68,36.67,40.50,40.66
EBITDA per Share,3.92,4.14,4.48,4.78,5.10,5.73,6.97,8.36,9.39,10.78
Operating Income per Share,2.53,2.45,2.54,2.81,2.96,3.43,4.42,5.42,6.60,7.93
"Basic EPS, GAAP",2.08,1.98,2.07,2.33,2.57,3.47,3.60,4.29,4.47,5.30
Basic EPS from Cont Ops,2.08,1.98,2.26,2.51,2.77,3.70,3.85,4.49,4.71,5.31
"Diluted EPS, GAAP",2.06,1.97,2.06,2.32,2.54,3.40,3.52,4.20,4.37,5.19
Diluted EPS from Cont Ops,2.06,1.97,2.25,2.49,2.74,3.63,3.76,4.40,4.61,5.20
Dividend per Share,1.42,1.46,1.50,1.53,1.57,1.65,1.73,1.82,1.93,2.04
Cash Flow per Share,2.71,2.63,3.79,3.50,4.74,4.19,6.02,9.18,8.41,10.11
Free Cash Flow per Basic Share,1.99,2.10,3.21,2.28,4.03,3.51,5.27,8.66,7.77,9.24
Cash & Equivalents per Share,2.23,1.91,2.72,3.06,3.76,3.30,3.22,3.43,1.93,1.62
Book Value per Share,5.46,5.11,5.38,6.14,7.05,9.47,11.11,13.24,14.82,17.81
Tangible Book Value per Share,-8.52,-12.13,-9.46,-9.75,-9.27,-9.94,-14.47,-11.84,-19.47,-17.33
