,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.32,0.39,0.43,0.50,0.42,0.34,0.49,0.31,0.22,0.23
Current Ratio,0.94,1.00,1.10,0.88,0.83,0.75,0.85,0.70,0.65,0.63
Quick Ratio,0.51,0.55,0.58,0.65,0.59,0.51,0.62,0.45,0.37,0.38
CFO/Avg Current Liab,0.44,0.46,0.51,0.42,0.51,0.52,0.55,0.56,0.51,0.49
Common Equity/Total Assets,61.69,68.59,72.33,83.16,86.76,85.95,86.37,92.52,99.34,101.12
Long-Term Debt/Equity (%),28.31,29.07,32.67,32.34,39.45,42.87,50.21,49.51,48.76,51.80
Long-Term Debt/Capital (%),15.69,15.16,15.25,13.53,15.40,15.65,16.79,16.09,15.33,15.44
Long-Term Debt/Total Assets (%),13.73,14.15,14.90,14.98,17.63,17.72,19.50,19.36,19.49,20.18
Total Debt/Equity (%),50.61,48.14,52.77,56.64,59.16,63.25,74.06,68.56,67.22,73.53
Total Debt/Capital (%),28.04,25.11,24.63,23.70,23.09,23.09,24.76,22.29,21.13,21.92
Total Debt/Total Assets (%),24.55,23.44,24.07,26.24,26.44,26.15,28.77,26.81,26.87,28.64
CFO/Total Liabilities,18.79,21.99,22.32,19.73,22.72,22.58,23.57,25.29,23.77,22.84
CFO/CapEx,3.63,3.91,4.66,3.77,4.00,4.55,5.66,6.59,5.30,5.50
Altman's Z-Score,5.92,6.26,6.00,6.74,6.73,7.13,6.88,7.67,8.15,8.04
