,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,35417,30350,30598,31592,31286,30092,34720,31988,31493,34607
ST Debt,15606,12021,11653,13554,10423,9697,11183,8889,8645,10229
LT Debt,19811,18329,18945,18038,20863,20395,23537,23099,22848,24378
Total Debt/EBITDA,1.92,1.79,1.85,1.88,1.93,1.81,1.85,1.54,1.53,1.66
Net Debt/EBITDA,1.46,1.39,1.42,1.55,1.77,1.55,0.99,1.05,1.18,1.26
Total Debt/EBIT,2.32,2.20,2.28,2.26,2.34,2.18,2.21,1.78,1.77,1.91
Net Debt/EBIT,1.76,1.70,1.75,1.86,2.15,1.87,1.18,1.21,1.36,1.45
EBITDA to Interest Expense,25.99,27.08,28.53,36.08,32.01,32.72,40.26,41.28,46.97,27.58
EBITDA-CapEx/Interest Expense,20.57,21.11,22.81,28.80,24.66,26.15,33.65,35.73,39.78,23.53
EBIT to Interest Expense,21.56,22.07,23.21,30.01,26.41,27.17,33.78,35.83,40.58,23.99
Interest Expense,709,626,579,465,506,509,465,502,439,756
Common Equity/Total Assets,61.69,68.59,72.33,83.16,86.76,85.95,86.37,92.52,99.34,101.12
Long-Term Debt/Equity (%),28.31,29.07,32.67,32.34,39.45,42.87,50.21,49.51,48.76,51.80
Long-Term Debt/Capital (%),15.69,15.16,15.25,13.53,15.40,15.65,16.79,16.09,15.33,15.44
Long-Term Debt/Total Assets (%),13.73,14.15,14.90,14.98,17.63,17.72,19.50,19.36,19.49,20.18
Total Debt/Equity (%),50.61,48.14,52.77,56.64,59.16,63.25,74.06,68.56,67.22,73.53
Total Debt/Capital (%),28.04,25.11,24.63,23.70,23.09,23.09,24.76,22.29,21.13,21.92
Total Debt/Total Assets (%),24.55,23.44,24.07,26.24,26.44,26.15,28.77,26.81,26.87,28.64
Net Debt to Equity,38.38,37.28,40.52,46.65,54.30,54.34,39.55,46.51,51.82,56.01
Net Debt/Capital (%),22.81,20.61,20.06,20.37,21.60,20.50,14.95,16.29,17.12,17.62
EBITDA,18429,16952,16519,16775,16197,16656,18719,20721,20620,20848
EBITDA-CapEx,14581,13216,13205,13391,12480,13309,15646,17934,17464,17786
Operating Income (Loss),15288,13818,13441,13955,13363,13832,15706,17986,17813,18134
