,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,214207,212600,223872,222112,195001,274646,291762,326552,340398,352851
- Cash & Cash Equivalents,8558,6845,7102,5569,2569,4239,16181,10288,7214,8246
+ Preferred Equity and Hybrid Capital,1111,1077,1038,1006,967,928,897,870,843,819
+ Minority/Non Controlling Interest,762,631,642,594,590,385,357,276,265,288
+ Total Debt,35417,30350,30598,31592,31286,30092,34720,31988,31493,34607
Enterprise Value,240811,233046,242802,240167,215994,295764,311555,349398,365785,380319
Total Capital,126289,120874,124240,133325,135493,130332,140222,143517,149039,157893
Total Debt/Capital (%),28.04,25.11,24.63,23.70,23.09,23.09,24.76,22.29,21.13,21.92
Total Debt / EV,0.15,0.13,0.13,0.13,0.14,0.10,0.11,0.09,0.09,0.09
EV/Sales,2.90,3.06,3.72,3.69,3.23,4.37,4.39,4.59,4.56,4.64
EV/EBITDA,13.07,13.75,14.70,14.32,13.34,17.76,16.64,16.86,17.74,18.24
EV/EBIT,15.75,16.87,18.06,17.21,16.16,21.38,19.84,19.43,20.53,20.97
EV/Cash Flow to Firm,16.59,15.45,15.30,18.32,14.17,18.99,17.52,18.60,21.41,21.79
EV/Free Cash Flow to Firm,13.11,12.39,12.66,14.56,11.39,15.63,14.93,16.20,18.07,18.54
Diluted Market Cap,229529,225844,238674,238387,207382,278456,308952,349574,361060,371045
Diluted Enterprise Value,258261,251057,263850,266010,237656,305622,328745,372420,386447,398513
EV per Share,88.83,85.85,91.01,94.06,86.46,118.08,125.64,143.80,152.81,161.01
TTM Sales,83062,76279,65299,65058,66832,67684,70950,76118,80187,82006
TTM EBITDA,18429,16952,16519,16775,16197,16656,18719,20721,20620,20848
TTM Operating Income,15288,13818,13441,13955,13363,13832,15706,17986,17813,18134
TTM Cash Flow to Firm,14516,15080,15869,13111,15241,15575,17788,18780,17084,17455
TTM Free Cash Flow to Firm,18364,18816,19183,16495,18958,18922,20861,21567,20240,20517
