,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,11.11,12.20,10.98,10.89,10.81,11.08,10.52,8.48,11.19,12.01
Days Sales Outstanding,32.86,29.92,33.26,33.51,33.77,32.95,34.71,43.03,32.60,30.39
Inventory Turnover,7.33,7.95,6.00,5.90,6.99,7.45,6.44,5.45,8.09,9.04
Days Inventory Outstanding,49.81,45.91,60.88,61.85,52.20,48.99,56.70,66.92,45.12,40.39
Accounts Payable Turnover,11.13,11.51,9.61,9.74,10.50,10.98,9.77,8.21,10.49,11.11
Accounts Payable Turnover Days,32.81,31.72,37.97,37.46,34.77,33.26,37.37,44.47,34.81,32.85
Cash Conversion Cycle,49.86,44.11,56.17,57.90,51.20,48.68,54.04,65.48,42.91,37.94
Inventory to Cash Days,-16.94,-15.99,-27.63,-28.34,-18.43,-16.04,-21.99,-23.89,-12.51,-10.00
Inventories,5279,4517,4051,3809,4217,4515,4588,4344,4901,4804
Raw Materials,1729,1294,1235,1080,1143,1311,1375,1384,1394,1550
Work In Process,253,304,148,154,142,138,130,144,178,227
Finished Goods,3297,2919,2668,2575,2932,3066,3083,2816,3329,3027
Other Inventory,0,0,0,0,0,0,0,0,0,0
