,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,20.36,22.02,22.91,21.39,27.55,18.63,22.63,22.61,23.51,18.78
Price/Earnings Average,20.04,18.42,21.48,20.20,21.88,19.13,20.55,21.08,21.43,18.26
Price/Earnings High,21.85,22.72,24.68,21.53,28.34,22.03,23.27,24.45,26.98,22.39
Price/Earnings Low,16.89,15.60,16.79,16.93,18.61,16.16,17.45,11.74,15.82,15.80
Price/Book Value,4.56,5.04,5.07,4.68,5.84,4.33,4.84,5.01,5.61,4.15
Price/Book Value Average,4.49,4.22,4.75,4.42,4.64,4.44,4.39,4.67,5.11,4.03
Price/Book Value High,4.90,5.20,5.46,4.71,6.01,5.12,4.97,5.42,6.43,4.94
Price/Book Value Low,3.79,3.57,3.72,3.70,3.94,3.76,3.73,2.60,3.77,3.49
Price/Tangible Book Value,9.45,17.13,37.36,74.37,-284.65,-48.74,-46.69,-76.21,-41.48,-54.28
Price/Tangible Book Value Average,9.30,14.33,35.03,70.23,-226.05,-50.05,-42.39,-71.07,-37.82,-52.80
Price/Tangible Book Value High,10.14,17.67,40.25,74.85,-292.83,-57.64,-48.00,-82.44,-47.60,-64.72
Price/Tangible Book Value Low,7.84,12.13,27.38,58.87,-192.29,-42.30,-36.00,-39.58,-27.91,-45.69
Price/Sales,1.39,1.68,1.81,1.80,2.36,1.91,2.31,2.20,2.56,2.04
Price/Sales Average,1.37,1.41,1.70,1.70,1.87,1.97,2.10,2.05,2.33,1.98
Price/Sales High,1.49,1.73,1.95,1.81,2.42,2.26,2.37,2.38,2.93,2.43
Price/Sales Low,1.15,1.19,1.33,1.42,1.59,1.66,1.78,1.14,1.72,1.72
Price/Cash Flow,14.37,16.95,17.13,17.40,19.76,15.89,18.54,15.44,23.31,21.97
Price/Cash Flow Average,14.15,14.18,16.06,16.43,15.69,16.31,16.83,14.40,21.25,21.37
Price/Cash Flow High,15.43,17.49,18.46,17.51,20.33,18.79,19.06,16.70,26.75,26.20
Price/Cash Flow Low,11.92,12.01,12.56,13.77,13.35,13.79,14.30,8.02,15.68,18.50
Price/Free Cash Flow,12.23,14.51,14.84,14.98,17.16,13.45,15.57,13.71,20.26,18.16
Price/Free Cash Flow Average,12.04,12.14,13.91,14.15,13.62,13.81,14.14,12.78,18.47,17.67
Price/Free Cash Flow High,13.13,14.98,15.98,15.08,17.65,15.91,16.01,14.82,23.25,21.66
Price/Free Cash Flow Low,10.15,10.28,10.87,11.86,11.59,11.67,12.01,7.12,13.63,15.29
EV/Sales,1.51,1.83,1.99,1.98,2.55,2.11,2.59,2.48,2.80,2.33
EV/Sales Average,1.49,1.56,1.88,1.89,2.07,2.16,2.38,2.33,2.58,2.28
EV/Sales High,1.61,1.88,2.13,2.00,2.61,2.45,2.66,2.66,3.17,2.72
EV/Sales Low,1.28,1.35,1.52,1.62,1.80,1.87,2.07,1.42,1.98,2.01
EV/EBITDA,10.89,12.40,12.95,12.18,15.36,12.76,15.76,15.73,16.34,13.58
EV/EBITDA Average,10.74,10.58,12.22,11.58,12.48,13.06,14.49,14.79,15.05,13.26
EV/EBITDA High,11.60,12.75,13.84,12.25,15.76,14.81,16.15,16.88,18.50,15.85
EV/EBITDA Low,9.23,9.15,9.86,9.93,10.83,11.27,12.60,8.99,11.55,11.71
EV/EBIT,12.98,14.51,14.99,13.98,17.51,14.50,18.05,17.90,18.37,15.26
EV/EBIT Average,12.80,12.38,14.16,13.29,14.24,14.84,16.59,16.82,16.92,14.90
EV/EBIT High,13.83,14.93,16.03,14.06,17.97,16.83,18.49,19.21,20.80,17.82
EV/EBIT Low,11.00,10.71,11.42,11.39,12.35,12.81,14.43,10.23,12.98,13.16
Last Price,76.93,104.42,125.76,138.47,201.81,182.18,232.79,270.82,366.54,314.24
High Price,82.57,107.74,135.47,139.37,207.61,215.43,239.31,292.95,420.61,374.67
Low Price,63.82,73.96,92.17,109.62,136.33,158.09,179.52,140.63,246.59,264.51
Enterprise Value,118958,151951,176551,187642,257129,228733,285959,327200,423295,366875
Enterprise Value Average,117313,129650,166697,178379,209021,234143,262881,307517,389783,358169
Enterprise Value High,126742,156290,188707,188725,263845,265474,292981,351034,479257,428272
Enterprise Value Low,100867,112140,134496,152936,181303,202113,228587,186986,299147,316349
