,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),24.82,25.20,24.11,23.87,22.82,25.70,22.87,23.38,26.11,23.65
Return on Assets (%),13.20,15.77,16.99,18.61,19.73,25.12,23.61,21.12,23.07,23.06
Return on Capital (%),16.94,16.71,15.71,15.37,14.73,16.70,14.75,14.55,16.19,15.20
Return on Invested Capital (%),20.56,24.37,27.16,30.22,32.16,42.26,38.48,33.53,37.35,37.30
Gross Margin (%),34.75,34.81,34.19,34.16,34.05,34.34,34.09,33.95,33.63,33.53
EBITDA Margin (%),13.86,14.73,15.41,16.28,16.59,16.57,16.46,15.74,17.14,17.16
Operating Margin (%),11.63,12.59,13.30,14.19,14.55,14.58,14.37,13.84,15.24,15.27
Incremental Operating Margin (%),34.50,29.86,24.42,27.21,19.88,15.02,3.26,11.13,25.00,15.99
Pretax Margin (%),10.74,11.99,12.45,13.20,13.58,13.45,13.35,12.85,14.38,14.28
Profit Margin (%),6.83,7.63,7.92,8.41,8.55,10.28,10.20,9.74,10.87,10.87
Net Income to Common Margin (%),6.83,7.63,7.92,8.41,8.55,10.28,10.20,9.74,10.87,10.87
Effective Tax Rate (%),36.40,36.40,36.40,36.30,37.00,23.60,23.60,24.22,24.40,23.90
Dvd Payout Ratio (%),41.65,39.87,43.24,42.78,48.81,42.30,53.00,50.14,42.51,45.54
Sustainable Growth Rate (%),14.48,15.15,13.68,13.66,11.68,14.83,10.75,11.66,15.01,12.88
