,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,14724,17197,21315,23601,27028,29202,37377,43422,46269,50364
ST Debt,33,328,3402,1252,2761,2395,3641,2244,4312,2176
LT Debt,14691,16869,17913,22349,24267,26807,33736,41178,41957,48188
Total Debt/EBITDA,1.35,1.40,1.56,1.53,1.61,1.63,2.06,2.09,1.79,1.86
Net Debt/EBITDA,1.17,1.26,1.40,1.37,1.40,1.53,1.62,1.41,1.46,1.50
Total Debt/EBIT,1.61,1.64,1.81,1.76,1.84,1.85,2.36,2.38,2.01,2.10
Net Debt/EBIT,1.40,1.48,1.62,1.57,1.60,1.74,1.85,1.61,1.64,1.68
EBITDA to Interest Expense,15.36,14.77,14.84,15.84,15.84,17.06,15.10,15.44,19.23,16.71
EBITDA-CapEx/Interest Expense,13.41,13.03,13.20,14.18,14.05,14.74,12.87,13.61,17.32,14.78
EBIT to Interest Expense,12.89,12.61,12.81,13.81,13.89,15.01,13.19,13.57,17.10,14.87
Interest Expense,711,830,919,972,1057,1051,1201,1347,1347,1617
Common Equity/Total Assets,57.43,67.80,73.00,82.87,89.88,105.70,101.14,82.49,94.15,100.71
Long-Term Debt/Equity (%),117.32,180.96,283.61,515.79,1668.98,0,0,1248.20,0,3085.02
Long-Term Debt/Capital (%),38.67,38.10,34.20,37.75,36.19,35.41,37.82,40.51,36.82,37.84
Long-Term Debt/Total Assets (%),36.26,42.23,42.10,52.02,54.50,60.92,65.84,58.34,58.37,63.04
Total Debt/Equity (%),117.59,184.48,337.48,544.68,1858.87,-1554.95,-1199.52,1316.22,-2728.12,3224.33
Total Debt/Capital (%),38.76,38.84,40.70,39.86,40.31,38.57,41.90,42.72,40.61,39.55
Total Debt/Total Assets (%),36.34,43.05,50.10,54.93,60.70,66.36,72.95,61.52,64.37,65.88
Net Debt to Equity,102.18,165.99,302.39,486.11,1611.62,-1460.28,-941.91,889.45,-2225.41,2588.73
Net Debt/Capital (%),35.48,36.36,38.08,37.17,36.93,37.09,33.71,31.30,33.82,32.45
EBITDA,10923,12255,13637,15400,16743,17929,18139,20797,25902,27014
EBITDA-CapEx,9534,10813,12134,13779,14846,15487,15461,18334,23336,23895
Operating Income (Loss),9166,10469,11774,13427,14681,15777,15843,18278,23040,24039
