,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,106163,136477,157452,166579,233696,201309,250715,291673,379369,319268
- Cash & Cash Equivalents,1929,1723,2216,2538,3595,1778,2133,7895,2343,2757
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,14724,17197,21315,23601,27028,29202,37377,43422,46269,50364
Enterprise Value,118958,151951,176551,187642,257129,228733,285959,327200,423295,366875
Total Capital,37992,44280,52376,59208,67052,75714,89195,101645,113939,127350
Total Debt/Capital (%),38.76,38.84,40.70,39.86,40.31,38.57,41.90,42.72,40.61,39.55
Total Debt / EV,0.12,0.11,0.12,0.13,0.11,0.13,0.13,0.13,0.11,0.14
EV/Sales,1.51,1.83,1.99,1.98,2.55,2.11,2.59,2.48,2.80,2.33
EV/EBITDA,10.89,12.40,12.95,12.18,15.36,12.76,15.76,15.73,16.34,13.58
EV/EBIT,12.98,14.51,14.99,13.98,17.51,14.50,18.05,17.90,18.37,15.26
EV/Cash Flow to Firm,14.72,17.33,17.73,18.04,20.25,16.53,19.53,16.48,24.07,23.15
EV/Free Cash Flow to Firm,12.56,14.88,15.41,15.61,17.62,14.05,16.51,14.66,21.00,19.35
Diluted Market Cap,110318,140549,161350,170872,238943,208232,255371,291944,387799,322096
Diluted Enterprise Value,123113,156023,180449,191935,262376,235656,290615,327471,431725,369703
EV per Share,86.20,116.26,141.01,155.98,222.05,207.00,265.51,303.81,408.98,361.10
TTM Sales,78812,83176,88519,94595,100904,108203,110225,132110,151157,157403
TTM EBITDA,10923,12255,13637,15400,16743,17929,18139,20797,25902,27014
TTM Operating Income,9166,10469,11774,13427,14681,15777,15843,18278,23040,24039
TTM Cash Flow to Firm,8080,8770,9957,10402,12697,13841,14641,19860,17589,15846
TTM Free Cash Flow to Firm,9469,10212,11460,12023,14594,16283,17319,22323,20155,18965
