,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,23863,27055,37673,34264,49547,72623,75613,72391,74520,98963
- Cash & Cash Equivalents,2795,1420,1968,3185,2972,3855,4619,10182,5081,5924
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,110,105,78,62,49,44,41,65,72,79
+ Total Debt,5247,5152,5169,5032,5439,42478,37407,32919,33670,31093
Enterprise Value,25794,30729,40571,35482,51864,109245,107505,93862,102261,123306
Total Capital,19125,15620,17442,19023,21386,57614,57614,61563,66339,69050
Total Debt/Capital (%),27.44,32.98,29.64,26.45,25.43,73.73,64.93,53.47,50.75,45.03
Total Debt / EV,0.20,0.17,0.13,0.14,0.10,0.39,0.35,0.35,0.33,0.25
EV/Sales,0.80,0.88,1.07,0.89,1.23,2.25,0.70,0.58,0.59,0.68
EV/EBITDA,9.30,52.26,69.35,58.17,91.63,157.19,29.45,33.50,34.99,41.98
EV/EBIT,11.85,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,35.88,15.41,14.93,8.81,12.23,26.40,9.96,8.18,12.54,12.78
EV/Free Cash Flow to Firm,20.70,12.46,12.57,7.91,11.00,23.41,9.08,7.47,10.98,11.27
Diluted Market Cap,24657,28029,38268,34634,49547,47024,77091,75170,78678,103731
Diluted Enterprise Value,27219,31866,41547,36543,52063,85691,109920,97972,107339,128979
EV per Share,93.62,118.52,158.15,138.13,212.59,286.79,288.58,264.57,316.65,412.84
TTM Sales,32380,34914,37876,39668,42043,48569,153743,160577,174272,180642
TTM EBITDA,2773,588,585,610,566,695,3651,2802,2923,2937
TTM Operating Income,2176,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,719,1994,2717,4026,4242,4138,10796,11473,8156,9648
TTM Free Cash Flow to Firm,1246,2467,3227,4487,4713,4666,11846,12567,9310,10943
