,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,276,259,257,257,244,381,373,355,323,299
Diluted Weighted Avg Shares,285,269,261,260,244,247,380,368,341,313
Basic Weighted Avg Shares,279,264,256,255,244,247,376,365,338,310
Revenue per Share,115.93,132.31,147.87,155.34,172.33,196.91,408.98,439.96,515.66,583.57
EBITDA per Share,9.93,2.23,2.28,2.39,2.32,2.82,9.71,7.68,8.65,9.49
Operating Income per Share,7.79,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",5.28,7.97,8.17,7.31,9.17,10.69,13.58,23.17,15.87,21.54
Basic EPS from Cont Ops,5.29,7.94,8.11,7.22,9.15,10.73,13.62,23.26,16.02,21.54
"Diluted EPS, GAAP",5.18,7.83,8.04,7.19,9.17,10.69,13.44,22.96,15.73,21.30
Diluted EPS from Cont Ops,5.19,7.80,7.97,7.10,9.15,10.73,13.48,23.04,15.88,21.30
Dividend per Share,0.04,0.04,0,0,0,0,0.04,0.04,3.97,4.47
Cash Flow per Share,2.57,7.56,10.61,15.77,16.75,15.28,25.23,28.36,21.28,27.96
Free Cash Flow per Basic Share,0.69,5.76,8.62,13.96,14.82,13.14,22.44,25.36,17.86,23.78
Cash & Equivalents per Share,12.43,6.11,9.16,15.09,13.00,15.49,14.91,32.45,18.58,22.86
Book Value per Share,49.97,39.97,47.54,54.23,65.16,39.62,54.13,80.56,100.94,126.82
Tangible Book Value per Share,13.60,16.13,21.54,28.73,29.82,-111.40,-96.06,-82.99,-101.34,-111.67
