,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,41147,48923,43671,52010,67300,41210,34201,84164,57080,56803
- Cash & Cash Equivalents,2908,3763,3534,3969,3265,2319,4881,7087,6897,6823
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,4737,7268,13867,14931,16585,17581,36121,36462,37194,38332
Enterprise Value,42976,52428,54004,62972,80620,56472,65441,113539,87377,88312
Total Capital,25198,24200,32270,35796,41440,42261,61369,66311,70008,73623
Total Debt/Capital (%),18.80,30.03,42.97,41.71,40.02,41.60,58.86,54.99,53.13,52.07
Total Debt / EV,0.11,0.14,0.26,0.24,0.21,0.31,0.55,0.32,0.43,0.43
EV/Sales,0.94,1.10,1.07,1.04,1.23,0.81,0.95,1.35,0.93,0.98
EV/EBITDA,7.12,11.03,9.46,7.84,10.94,6.94,10.12,11.63,8.33,9.28
EV/EBIT,12.47,24.46,17.55,12.50,18.87,11.80,22.95,19.01,13.40,16.54
EV/Cash Flow to Firm,9.84,9.50,9.11,11.96,15.33,9.26,11.66,10.56,8.43,9.47
EV/Free Cash Flow to Firm,5.44,5.31,5.02,6.07,7.38,4.87,5.70,6.82,5.10,5.70
Diluted Market Cap,44690,49714,45887,52348,68838,41399,34207,84369,58432,57892
Diluted Enterprise Value,46519,53219,56220,63310,82158,56661,65447,113744,88729,89401
EV per Share,150.57,185.63,203.39,234.74,303.17,216.53,249.82,424.69,336.27,351.58
TTM Sales,45567,47453,50365,60319,65450,69693,69217,83959,93512,90155
TTM EBITDA,6033,4754,5708,8032,7367,8139,6467,9766,10493,9514
TTM Operating Income,3446,2143,3077,5037,4272,4786,2852,5973,6523,5338
TTM Cash Flow to Firm,4366,5518,5931,5265,5260,6098,5615,10757,10370,9329
TTM Free Cash Flow to Firm,7899,9865,10749,10381,10923,11588,11483,16641,17133,15503
