,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),10.75,5.62,10.30,15.26,20.00,2.18,5.15,18.99,12.21,11.66
Return on Assets (%),6.29,2.99,4.38,6.34,9.06,1.01,2.01,6.69,4.53,4.59
Return on Capital (%),9.41,4.87,7.24,9.79,0,2.45,3.48,9.17,6.40,6.25
Return on Invested Capital (%),10.78,6.49,8.14,11.21,0,11.07,4.90,8.14,8.32,6.28
Gross Margin (%),20.57,18.03,20.51,22.89,22.46,21.27,19.28,21.38,21.57,21.26
EBITDA Margin (%),13.24,10.02,11.33,13.32,11.26,11.68,9.34,11.63,11.22,10.55
Operating Margin (%),7.56,4.52,6.11,8.35,6.53,6.87,4.12,7.11,6.98,5.92
Incremental Operating Margin (%),18.36,-69.09,32.07,19.69,-14.91,12.11,406.30,21.17,5.76,35.30
Pretax Margin (%),7.22,3.43,5.44,7.59,6.65,0.94,2.41,7.95,5.24,5.95
Profit Margin (%),4.60,2.21,3.61,4.97,6.99,0.77,1.86,6.23,4.09,4.41
Net Income to Common Margin (%),4.60,2.21,3.61,4.97,6.99,0.77,1.86,6.23,4.09,4.41
Effective Tax Rate (%),36.24,35.46,33.58,34.55,0,17.56,22.95,21.62,21.85,25.94
Dvd Payout Ratio (%),8.92,21.62,15.22,14.21,11.70,126.48,52.80,13.11,20.73,29.63
Sustainable Growth Rate (%),9.79,4.40,8.73,13.09,17.66,-0.58,2.43,16.50,9.68,8.21
