,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,4737,7268,13867,14931,16585,17581,36121,36462,37194,38332
ST Debt,1,19,29,22,1342,964,1974,2354,2525,2516
LT Debt,4736,7249,13838,14909,15243,16617,34147,34108,34669,35816
Total Debt/EBITDA,0.79,1.53,2.43,1.86,2.25,2.16,5.59,3.73,3.54,4.03
Net Debt/EBITDA,0.30,0.74,1.81,1.36,1.81,1.88,2.65,1.41,1.27,1.45
Total Debt/EBIT,1.37,3.39,4.51,2.96,3.88,3.67,12.67,6.10,5.70,7.18
Net Debt/EBIT,0.53,1.64,3.36,2.18,3.12,3.19,6.00,2.31,2.05,2.58
EBITDA to Interest Expense,37.71,20.23,16.99,15.69,13.20,13.84,9.62,12.32,15.23,13.71
EBITDA-CapEx/Interest Expense,15.63,1.73,2.65,5.70,3.05,4.51,0.89,4.90,5.41,4.81
EBIT to Interest Expense,21.54,9.12,9.16,9.84,7.66,8.14,4.24,7.53,9.47,7.69
Interest Expense,160,235,336,512,558,588,672,793,689,694
Common Equity/Total Assets,61.87,45.68,39.95,42.97,47.50,45.37,34.33,36.06,38.16,40.51
Long-Term Debt/Equity (%),31.00,48.35,100.39,92.76,78.51,93.58,186.65,141.13,139.02,137.29
Long-Term Debt/Capital (%),18.80,29.95,42.88,41.65,36.78,39.32,55.64,51.44,49.52,48.65
Long-Term Debt/Total Assets (%),14.32,19.56,30.04,30.71,29.13,30.54,46.44,41.20,40.32,41.12
Total Debt/Equity (%),31.01,48.48,100.60,92.89,85.42,99.01,197.44,150.87,149.14,146.93
Total Debt/Capital (%),18.80,30.03,42.97,41.71,40.02,41.60,58.86,54.99,53.13,52.07
Total Debt/Total Assets (%),14.32,19.61,30.10,30.75,31.69,32.32,49.12,44.05,43.25,44.00
Net Debt to Equity,11.97,23.38,74.96,68.20,68.60,85.95,93.59,57.07,53.60,52.73
Net Debt/Capital (%),8.21,17.15,35.96,34.44,34.89,38.21,30.31,23.29,21.18,20.59
EBITDA,6033,4754,5708,8032,7367,8139,6467,9766,10493,9514
EBITDA-CapEx,2500,407,890,2916,1704,2649,599,3882,3730,3340
Operating Income (Loss),3446,2143,3077,5037,4272,4786,2852,5973,6523,5338
