,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),0,0,0,0,0,93.49,19.40,17.82,52.14,55.85
Return on Assets (%),4.98,5.50,5.34,3.37,11.48,8.49,2.64,2.74,11.04,17.61
Return on Capital (%),-99.48,0,49.05,0,0,20.60,7.53,0,21.42,30.06
Return on Invested Capital (%),9.54,0,8.88,0,0,12.16,7.55,0,16.10,25.95
Gross Margin (%),33.72,34.31,34.13,33.20,36.69,38.08,35.77,32.65,40.27,48.97
EBITDA Margin (%),16.65,17.01,18.07,16.27,21.59,23.26,22.21,19.80,29.06,39.83
Operating Margin (%),9.03,8.51,7.84,6.95,12.90,14.60,11.46,7.90,20.21,33.20
Incremental Operating Margin (%),-47.15,4.64,1.56,-0.66,27.09,42.81,62.65,82.66,63.76,88.43
Pretax Margin (%),6.50,6.24,6.29,4.62,9.88,12.84,5.01,3.36,17.18,28.37
Profit Margin (%),5.89,6.17,5.90,4.66,14.63,10.67,3.84,4.46,14.98,22.85
Net Income to Common Margin (%),5.89,6.17,5.90,4.66,14.63,10.67,3.84,4.46,14.98,22.85
Effective Tax Rate (%),7.57,0,4.91,0,0,16.57,22.67,0,12.66,19.41
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),0,0,0,0,0,93.49,19.40,17.82,52.14,55.85
