,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.76,0.50,0.50,0.68,0.67,0.73,0.49,0.64,0.88,1.42
Current Ratio,2.09,1.73,1.53,1.91,2.08,2.16,1.66,1.90,2.45,2.78
Quick Ratio,1.23,0.90,0.84,1.10,1.17,1.19,0.88,1.04,1.40,1.82
CFO/Avg Current Liab,0.36,0.52,0.41,0.42,0.75,0.89,0.42,0.51,1.11,1.46
Common Equity/Total Assets,-34.50,-23.52,-18.20,-7.54,4.96,12.98,14.21,16.52,25.36,36.49
Long-Term Debt/Equity (%),50.71,59.47,52.12,166.31,96.53,82.26,86.53,83.18,63.29,49.44
Long-Term Debt/Capital (%),-511.50,318.54,119.20,98.28,81.17,69.63,59.53,59.89,52.65,40.27
Long-Term Debt/Total Assets (%),23.35,25.55,21.98,44.31,37.58,34.63,34.14,34.16,30.27,25.62
Total Debt/Equity (%),62.81,72.15,85.42,196.33,105.38,86.60,108.68,98.12,66.78,52.05
Total Debt/Capital (%),-633.62,386.45,195.36,116.02,88.62,73.30,74.76,70.64,55.55,42.40
Total Debt/Total Assets (%),28.93,31.00,36.02,52.31,41.03,36.46,42.88,40.29,31.94,26.97
CFO/Total Liabilities,18.63,21.94,21.03,11.44,24.90,29.00,13.62,17.32,35.49,45.62
CFO/CapEx,2.09,2.36,1.73,2.73,2.77,2.48,1.09,1.83,3.62,2.54
Altman's Z-Score,2.33,2.38,2.38,1.72,3.02,2.91,2.91,3.17,5.90,5.59
