,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Current Assets,8847,8911,9892,10340,11148,10803,10876,12478,12174,12584
"+ Cash, Cash Equivalents & STI",1359,1256,1200,1232,1508,1610,1578,2783,2903,2055
+ Cash & Cash Equivalents,401,268,277,322,347,429,399,1687,1821,828
+ ST Investments,958,988,923,910,1161,1181,1179,1096,1082,1227
+ Accounts & Notes Receiv,1116,1266,1734,1649,1637,1589,1692,1756,1828,2234
"+ Accounts Receivable, Net",1116,1266,1734,1649,1637,1589,1692,1756,1828,2234
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,5667,5688,6168,6561,6533,6846,7084,7063,6783,7560
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,-1150,-1245,-1272,-1291,-1248,-1277,-1380,-1373,-1570,-2196
+ Other Inventory,6817,6933,7440,7852,7781,8123,8464,8436,8353,9756
+ Other ST Assets,705,701,790,898,1470,758,522,876,660,735
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,20467,21645,24005,26165,26080,27315,34288,36159,36912,36953
"+ Property, Plant & Equip, Net",1446,1284,1571,1444,411,-594,4631,5545,4386,2746
"+ Property, Plant & Equip",16932,17912,19619,21016,21071,21635,28607,29182,30484,31388
- Accumulated Depreciation,15486,16628,18048,19572,20660,22229,23976,23637,26098,28642
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,19021,20361,22434,24721,25669,27909,29657,30614,32526,34207
+ Total Intangible Assets,2814,3061,3777,4184,4025,4345,4142,4073,4018,3815
+ Goodwill,2112,2304,2724,3031,2925,3087,3076,3076,3076,2916
+ Other Intangible Assets,702,757,1053,1153,1100,1258,1066,997,942,899
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,16207,17300,18657,20537,21644,23564,25515,26541,28508,30392
Total Assets,29314,30556,33897,36505,37228,38118,45164,48637,49086,49537
+ Payables & Accruals,6048,6343,7154,7052,6957,7286,7517,8092,8853,8808
+ Accounts Payable,4898,5052,5728,5818,5858,6059,6349,6679,7117,7119
+ Accrued Taxes,0,0,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,1150,1291,1426,1234,1099,1227,1168,1413,1736,1689
+ ST Debt,1634,1885,2370,2252,3560,3157,2537,1578,1205,1469
+ ST Borrowings,1634,1885,2370,2252,3560,3157,1940,911,555,807
+ ST Finance Leases,0,0,0,0,0,54,597,667,650,662
+ Other ST Liabilities,3017,3175,3461,3556,3712,3831,4086,5700,6265,6372
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,248,287,235,251,0,0,0,0,0,0
+ Misc ST Liabilities,2769,2888,3226,3305,3712,3831,4086,5700,6265,6372
Total Current Liabilities,10699,11403,12985,12860,14229,14274,14140,15370,16323,16649
+ LT Debt,9675,9771,9709,11825,12029,12072,18641,19009,19235,18943
+ LT Borrowings,9675,9771,9709,11825,12029,12072,12136,12502,12809,12571
+ LT Finance Leases,0,0,0,0,0,824,6505,6507,6426,6372
+ Other LT Liabilities,3545,3940,4414,5110,4065,3937,3810,4708,4099,3931
+ Accrued Liabilities,1397,1209,1733,1927,1585,1574,1452,1513,1562,1672
+ Pension Liabilities,901,1463,1380,1524,792,494,608,535,478,436
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,1247,1268,1301,1659,1688,1869,1750,2660,2059,1823
Total Noncurrent Liabilities,13220,13711,14123,16935,16094,16009,22451,23717,23334,22874
Total Liabilities,23919,25114,27108,29795,30323,30283,36591,39087,39657,39523
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,4508,4666,4898,4988,5079,5163,5255,5379,5575,5723
+ Common Stock,959,959,1918,1918,1918,1918,1918,1918,1918,1918
