,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),12.95,12.78,13.35,13.28,15.36,13.14,12.27,9.85,11.86,14.13
Return on Assets (%),2.59,2.57,2.65,2.65,3.17,2.71,2.40,1.82,2.14,2.51
Return on Capital (%),7.77,6.97,7.20,6.92,7.96,6.90,6.32,5.69,6.22,6.63
Return on Invested Capital (%),6.42,5.63,6.09,5.51,6.41,5.64,5.67,5.80,5.44,4.42
Gross Margin (%),41.79,39.57,43.76,47.35,50.74,50.56,53.81,58.38,56.07,49.04
EBITDA Margin (%),26.45,25.04,28.33,30.53,32.83,32.19,34.67,37.35,35.52,29.87
Operating Margin (%),18.16,16.75,19.33,20.46,21.68,20.53,21.28,21.67,20.66,16.75
Incremental Operating Margin (%),-57.23,-14.16,-72.05,-9.19,-328.57,-25.00,60.34,6.71,12.03,-10.13
Pretax Margin (%),12.45,12.85,14.32,16.09,16.60,14.45,13.81,10.08,10.11,13.39
Profit Margin (%),8.60,8.45,9.50,10.31,12.67,11.20,10.68,8.99,9.84,10.59
Net Income to Common Margin (%),8.60,8.45,9.50,10.31,12.67,11.20,10.68,8.99,9.84,10.59
Effective Tax Rate (%),30.95,34.22,33.65,35.92,23.64,22.49,17.05,7.29,13.74,23.74
Dvd Payout Ratio (%),67.89,67.67,61.44,61.29,52.66,60.93,60.12,82.14,99.04,70.71
Sustainable Growth Rate (%),4.16,4.13,5.15,5.14,7.27,5.14,4.89,1.76,0.11,4.14
