,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,293,293,293,305,310,321,333,342,354,355
Diluted Weighted Avg Shares,294,294,294,302,309,313,330,336,349,356
Basic Weighted Avg Shares,293,293,293,300,307,312,329,335,348,355
Revenue per Share,42.18,44.11,42.85,40.20,39.18,39.58,38.28,36.58,39.25,44.20
EBITDA per Share,11.16,11.04,12.14,12.27,12.86,12.74,13.27,13.66,13.94,13.20
Operating Income per Share,7.66,7.39,8.28,8.23,8.50,8.13,8.15,7.93,8.11,7.40
"Basic EPS, GAAP",3.63,3.73,4.07,4.14,4.97,4.43,4.09,3.29,3.86,4.68
Basic EPS from Cont Ops,3.63,3.73,4.07,4.14,4.97,4.43,4.38,3.42,3.42,4.51
"Diluted EPS, GAAP",3.61,3.71,4.05,4.12,4.94,4.42,4.08,3.28,3.85,4.67
Diluted EPS from Cont Ops,3.61,3.71,4.05,4.12,4.94,4.42,4.37,3.41,3.41,4.50
Dividend per Share,2.46,2.52,2.50,2.54,2.61,2.70,2.81,2.91,2.96,3.07
Cash Flow per Share,8.71,9.67,11.18,11.51,10.96,8.65,9.54,6.57,7.84,11.10
Free Cash Flow per Basic Share,0.05,1.41,0.76,-0.74,-0.25,-2.57,-1.07,-5.11,-3.50,-0.66
Cash & Equivalents per Share,3.42,2.41,3.23,2.54,2.57,2.79,2.95,3.72,2.80,3.61
Book Value per Share,28.58,29.78,31.25,31.45,33.13,33.53,33.48,32.76,32.44,33.87
Tangible Book Value per Share,40.33,41.50,43.11,45.10,47.95,45.93,48.73,50.13,52.56,57.70
