,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,290,309,327,338,348,360,366,384,388,386
Diluted Weighted Avg Shares,284,301,319,334,345,353,369,390,429,428
Basic Weighted Avg Shares,284,301,319,334,345,353,364,378,387,389
Revenue per Share,0.56,0.86,1.26,1.71,2.08,2.92,4.05,5.10,6.33,7.47
EBITDA per Share,-0.08,-0.04,-0.15,-0.15,-0.08,-0.45,0.52,0.97,0.95,1.40
Operating Income per Share,-0.10,-0.07,-0.18,-0.19,-0.12,-0.53,0.39,0.79,0.69,1.00
"Basic EPS, GAAP",-0.10,-0.07,-0.18,-0.20,-0.15,-0.36,0.28,1.31,0.40,0.88
Basic EPS from Cont Ops,-0.10,-0.07,-0.18,-0.20,-0.15,-0.36,0.28,1.31,0.40,0.88
"Diluted EPS, GAAP",-0.10,-0.07,-0.18,-0.20,-0.15,-0.36,0.27,1.27,0.36,0.80
Diluted EPS from Cont Ops,-0.10,-0.07,-0.18,-0.20,-0.15,-0.36,0.27,1.27,0.36,0.80
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,0.01,0.08,0.15,0.17,0.27,0.35,0.86,1.26,1.14,1.72
Free Cash Flow per Basic Share,-0.02,0.02,0.05,0.00,0.08,0.16,0.37,0.73,0.14,0.78
Cash & Equivalents per Share,0.19,0.27,0.35,0.37,1.58,3.85,4.18,7.04,7.04,6.36
Book Value per Share,-1.64,-1.61,-1.70,-1.83,-1.93,-2.22,-1.90,-0.53,-0.12,1.24
Tangible Book Value per Share,0.27,0.43,0.66,0.80,1.17,1.79,2.36,4.70,5.63,5.00
