,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,7,5,2,7,328,1010,1146,1840,1822,2085
ST Debt,2,2,2,0,0,0,14,17,21,793
LT Debt,5,2,0,7,328,1010,1132,1823,1801,1292
Total Debt/EBITDA,-0.31,-0.35,-0.05,-0.14,-12.41,-6.43,6.00,5.02,4.95,3.81
Net Debt/EBITDA,1.66,5.13,1.81,1.93,4.31,0.81,3.21,2.32,1.77,2.43
Total Debt/EBIT,-0.24,-0.21,-0.04,-0.10,-7.71,-5.42,8.05,6.14,6.85,5.33
Net Debt/EBIT,1.26,3.13,1.47,1.48,2.68,0.68,4.31,2.84,2.45,3.39
EBITDA to Interest Expense,-24.33,-16.37,-115.75,-69.86,-2.06,-6.93,3.17,4.33,3.61,29.41
EBITDA-CapEx/Interest Expense,-33.11,-36.62,-199.00,-149.43,-7.22,-9.88,0.18,1.98,-0.21,9.80
EBIT to Interest Expense,-32.11,-26.87,-142.75,-91.29,-3.32,-8.21,2.36,3.54,2.61,21.03
Interest Expense,1,1,0,1,13,23,60,85,102,19
Common Equity/Total Assets,-388.00,-269.61,-190.17,-154.15,-74.29,-41.69,-29.04,-4.71,-0.97,8.91
Long-Term Debt/Equity (%),5.47,1.64,0,2.36,78.11,152.31,128.27,99.81,80.00,60.62
Long-Term Debt/Capital (%),-0.98,-0.47,0,-1.09,-95.20,477.68,251.52,111.33,101.51,50.37
Long-Term Debt/Total Assets (%),3.76,1.25,0,1.66,36.23,52.73,47.27,42.49,37.04,23.97
Total Debt/Equity (%),8.09,3.28,1.04,2.36,78.11,152.31,129.81,100.71,80.91,97.82
Total Debt/Capital (%),-1.45,-0.93,-0.42,-1.09,-95.20,477.68,254.54,112.34,102.67,81.28
Total Debt/Total Assets (%),5.55,2.49,0.79,1.66,36.23,52.73,47.84,42.87,37.46,38.68
Net Debt to Equity,-43.28,-47.93,-37.88,-33.30,-27.16,-19.10,69.51,46.52,28.87,62.29
Net Debt/Capital (%),7.11,11.90,13.11,13.33,14.50,13.69,15730.77,103.62,90.05,69.04
EBITDA,-22,-13,-46,-49,-26,-157,191,367,368,547
EBITDA-CapEx,-30,-29,-80,-105,-92,-224,11,168,-21,182
Operating Income (Loss),-29,-21,-57,-64,-42,-186,142,300,266,391
