,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,10.87,10.83,11.27,10.83,10.24,9.62,9.73,9.10,9.92,9.84
Days Sales Outstanding,33.58,33.69,32.37,33.71,35.63,37.95,37.52,40.10,36.81,37.09
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,3.35,3.75,3.80,3.73,3.67,3.85,3.57,2.99,3.23,3.06
Accounts Payable Turnover Days,108.87,97.45,95.93,97.95,99.51,94.78,102.38,122.27,113.06,119.39
Cash Conversion Cycle,-75.29,-63.75,-63.55,-64.24,-63.88,-56.83,-64.86,-82.17,-76.25,-82.30
Inventory to Cash Days,33.58,33.69,32.37,33.71,35.63,37.95,37.52,40.10,36.81,37.09
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
