,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,18.05,16.41,17.27,19.13,8.19,13.25,15.74,22.24,16.20,27.48
Price/Earnings Average,15.04,14.85,17.96,17.53,7.85,13.81,14.70,18.63,17.55,31.69
Price/Earnings High,18.11,16.50,19.79,19.76,8.62,16.98,16.47,22.79,19.79,40.94
Price/Earnings Low,12.95,13.31,15.23,14.50,6.98,11.74,11.64,13.77,14.82,22.31
Price/Book Value,6.39,6.38,6.45,7.60,4.86,3.70,4.05,4.15,3.70,2.86
Price/Book Value Average,5.32,5.77,6.71,6.97,4.66,3.85,3.79,3.48,4.01,3.29
Price/Book Value High,6.41,6.41,7.39,7.85,5.12,4.74,4.24,4.26,4.52,4.26
Price/Book Value Low,4.58,5.17,5.68,5.76,4.14,3.28,3.00,2.57,3.39,2.32
Price/Tangible Book Value,-2.17,-2.49,-2.31,-2.82,-3.63,-1.59,-2.34,-2.74,-2.94,-1.90
Price/Tangible Book Value Average,-1.81,-2.25,-2.40,-2.59,-3.48,-1.65,-2.19,-2.29,-3.19,-2.19
Price/Tangible Book Value High,-2.17,-2.50,-2.64,-2.92,-3.83,-2.03,-2.45,-2.80,-3.59,-2.83
Price/Tangible Book Value Low,-1.55,-2.02,-2.03,-2.14,-3.10,-1.41,-1.73,-1.69,-2.69,-1.54
Price/Sales,1.90,2.00,1.89,2.07,2.20,1.65,1.89,2.26,1.97,1.22
Price/Sales Average,1.59,1.81,1.97,1.90,2.11,1.71,1.76,1.89,2.14,1.40
Price/Sales High,1.91,2.01,2.17,2.14,2.32,2.11,1.97,2.32,2.41,1.81
Price/Sales Low,1.37,1.62,1.67,1.57,1.87,1.46,1.40,1.40,1.80,0.99
Price/Cash Flow,8.69,8.12,7.51,8.65,8.69,6.40,8.00,9.47,7.87,5.59
Price/Cash Flow Average,7.24,7.34,7.81,7.92,8.33,6.67,7.47,7.93,8.53,6.44
Price/Cash Flow High,8.72,8.16,8.60,8.93,9.15,8.20,8.37,9.71,9.61,8.32
Price/Cash Flow Low,6.23,6.58,6.62,6.55,7.40,5.67,5.91,5.86,7.20,4.54
Price/Free Cash Flow,6.07,5.80,4.76,5.32,5.59,4.20,5.13,6.10,5.34,3.58
Price/Free Cash Flow Average,5.06,5.24,4.95,4.88,5.35,4.38,4.79,5.11,5.79,4.12
Price/Free Cash Flow High,6.09,5.83,5.45,5.50,5.88,5.38,5.37,6.25,6.52,5.33
Price/Free Cash Flow Low,4.35,4.70,4.19,4.04,4.76,3.72,3.79,3.78,4.89,2.90
EV/Sales,2.58,2.66,2.57,2.95,2.95,2.81,2.80,3.18,2.73,1.97
EV/Sales Average,2.32,2.47,2.64,2.77,2.86,2.88,2.67,2.81,2.89,2.15
EV/Sales High,2.64,2.68,2.84,3.02,3.07,3.27,2.89,3.24,3.16,2.56
EV/Sales Low,2.10,2.29,2.35,2.42,2.62,2.62,2.31,2.32,2.56,1.74
EV/EBITDA,5.62,7.97,7.76,8.98,8.97,8.95,8.95,10.76,9.17,6.55
EV/EBITDA Average,5.05,7.42,7.98,8.42,8.69,9.17,8.55,9.52,9.72,7.17
EV/EBITDA High,5.76,8.03,8.58,9.19,9.32,10.42,9.23,10.96,10.64,8.53
EV/EBITDA Low,4.57,6.86,7.10,7.37,7.97,8.35,7.38,7.84,8.60,5.79
EV/EBIT,12.31,12.26,11.96,14.06,13.86,13.97,14.44,18.82,15.25,10.55
EV/EBIT Average,11.06,11.42,12.32,13.19,13.43,14.31,13.79,16.65,16.17,11.55
EV/EBIT High,12.60,12.35,13.23,14.41,14.41,16.27,14.89,19.16,17.69,13.75
EV/EBIT Low,10.01,10.55,10.95,11.54,12.33,13.04,11.90,13.72,14.31,9.32
Last Price,25.93,29.43,28.36,34.53,40.05,34.35,45.18,51.21,50.59,34.97
High Price,26.01,29.60,32.49,35.66,42.18,44.00,47.27,52.49,61.80,52.10
Low Price,18.61,23.87,25.00,26.17,34.12,30.43,33.42,31.71,46.29,28.39
Enterprise Value,166929,182671,191391,237112,249341,265601,304943,329290,317392,238735
Enterprise Value Average,149994,170179,197048,222399,241592,272112,291378,291235,336605,261331
Enterprise Value High,170858,184044,211681,242888,259233,309276,314459,335154,368210,311025
Enterprise Value Low,135724,157273,175140,194595,221775,247859,251399,239968,297899,210966
