,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1432,1615,1718,1681,1798,1938,1916,3282,2264,2537
"+ Cash, Cash Equivalents & STI",17,32,61,34,74,105,61,1224,115,103
+ Cash & Cash Equivalents,17,32,61,34,74,105,61,1224,115,103
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1117,1283,1302,1440,1501,1510,1561,1729,1747,2018
"+ Accounts Receivable, Net",1117,1283,1302,1440,1501,1510,1561,1729,1747,2018
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,102,108,116,125,136,148,160,190,207,219
+ Raw Materials,102,108,116,125,136,148,160,190,207,219
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,196,192,239,83,87,174,134,138,195,198
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,6879,7359,7916,8636,8964,9328,9752,10195,10830,10957
"+ Property, Plant & Equip, Net",3442,3680,3836,4331,4572,4848,5343,5710,6242,6373
"+ Property, Plant & Equip",5692,6212,6531,7314,7921,8563,9433,10222,11138,11541
- Accumulated Depreciation,2250,2532,2695,2983,3349,3716,4090,4513,4896,5167
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,3437,3680,4080,4305,4392,4480,4409,4485,4588,4584
+ Total Intangible Assets,3049,3291,3596,3784,3825,3845,3870,3883,3963,3909
+ Goodwill,3049,3291,3596,3784,3825,3845,3870,3883,3963,3909
+ Other Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,388,388,484,521,567,635,539,603,626,674
Total Assets,8312,8974,9634,10318,10762,11265,11668,13477,13094,13494
+ Payables & Accruals,682,1115,1038,1211,1302,1385,1275,2077,1871,1765
+ Accounts Payable,277,1113,1034,1209,1284,1383,1272,1656,1860,1761
+ Accrued Taxes,67,1,4,2,18,2,3,44,11,5
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,339,0,0,0,0,0,0,376,0,0
+ ST Debt,99,68,63,106,546,63,144,392,113,149
+ ST Borrowings,99,68,63,106,546,63,88,332,48,81
+ ST Finance Leases,0,0,0,0,0,0,56,60,64,68
+ Other ST Liabilities,278,0,0,0,0,0,145,13,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,376,0,2
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,278,0,0,0,0,0,145,-364,0,-2
Total Current Liabilities,1060,1183,1100,1317,1848,1449,1563,2481,1984,1914
+ LT Debt,3210,3210,3387,4030,3494,3935,4167,3803,4447,5122
+ LT Borrowings,3210,3210,3387,4030,3494,3935,3897,3524,4142,4727
+ LT Finance Leases,0,0,0,0,0,0,270,278,305,396
+ Other LT Liabilities,524,551,595,363,361,411,355,787,465,488
