,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,0,66,10,0,0,23,22,1388,1046
ST Debt,0,0,0,0,0,0,6,6,41,41
LT Debt,0,0,66,10,0,0,17,16,1348,1005
Total Debt/EBITDA,0,0,0.52,0.06,0,0,0.10,0.09,4.39,2.80
Net Debt/EBITDA,-0.97,-1.88,0.26,-0.14,-0.87,-0.63,-1.00,-2.37,3.26,2.18
Total Debt/EBIT,0,0,0.61,0.08,0,0,0.15,0.13,7.68,4.88
Net Debt/EBIT,-1.18,-2.17,0.30,-0.20,-1.16,-0.88,-1.49,-3.49,5.71,3.80
EBITDA to Interest Expense,0,0,0,0,0,0,-114.97,-251.32,13.58,13.15
EBITDA-CapEx/Interest Expense,0,0,0,0,0,0,-96.60,-228.92,11.19,11.39
EBIT to Interest Expense,0,0,0,0,0,0,-77.14,-170.71,7.76,7.55
Interest Expense,0,0,0,0,0,0,-2,-1,23,28
Common Equity/Total Assets,45.60,45.58,24.07,32.13,37.76,43.13,41.88,42.67,26.92,30.69
Long-Term Debt/Equity (%),0,0,7.68,1.09,0,0,1.04,0.82,57.99,38.31
Long-Term Debt/Capital (%),0,0,16.82,2.24,0,0,1.79,1.43,50.62,40.47
Long-Term Debt/Total Assets (%),0,0,4.87,0.74,0,0,0.77,0.62,28.48,21.45
Total Debt/Equity (%),0,0,7.68,1.09,0,0,1.44,1.12,59.73,39.86
Total Debt/Capital (%),0,0,16.82,2.24,0,0,2.47,1.95,52.14,42.11
Total Debt/Total Assets (%),0,0,4.87,0.74,0,0,1.06,0.85,29.33,22.32
Net Debt to Equity,-32.02,-61.18,3.83,-2.86,-15.93,-10.14,-14.39,-30.39,44.41,31.00
Net Debt/Capital (%),-63.70,-371.71,9.16,-6.38,-44.87,-21.04,-32.85,-113.63,43.86,35.21
EBITDA,81,109,128,182,215,214,233,255,316,373
EBITDA-CapEx,54,100,115,144,172,187,196,232,261,323
Operating Income (Loss),67,95,108,131,161,152,156,173,181,214
