,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.41,0.89,0.21,0.22,0.68,0.51,0.59,1.26,0.44,0.24
Current Ratio,1.13,1.49,0.79,0.78,1.30,1.22,1.34,1.97,1.16,0.95
Quick Ratio,1.02,1.37,0.79,0.78,1.30,1.22,1.34,1.97,1.09,0.89
CFO/Avg Current Liab,0.37,0.58,0.31,0.55,0.53,0.62,0.55,0.66,0.53,0.44
Common Equity/Total Assets,45.60,45.58,24.07,32.13,37.76,43.13,41.88,42.67,26.92,30.69
Long-Term Debt/Equity (%),0,0,7.68,1.09,0,0,1.04,0.82,57.99,38.31
Long-Term Debt/Capital (%),0,0,16.82,2.24,0,0,1.79,1.43,50.62,40.47
Long-Term Debt/Total Assets (%),0,0,4.87,0.74,0,0,0.77,0.62,28.48,21.45
Total Debt/Equity (%),0,0,7.68,1.09,0,0,1.44,1.12,59.73,39.86
Total Debt/Capital (%),0,0,16.82,2.24,0,0,2.47,1.95,52.14,42.11
Total Debt/Total Assets (%),0,0,4.87,0.74,0,0,1.06,0.85,29.33,22.32
CFO/Total Liabilities,33.35,52.08,17.88,43.37,46.33,53.68,44.33,57.17,15.44,18.49
CFO/CapEx,2.46,13.21,7.12,5.09,4.55,9.12,6.84,15.65,6.68,7.61
Altman's Z-Score,13.48,12.58,11.14,10.99,12.90,12.41,15.43,19.51,8.74,7.86
