,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,3348,3725,6554,5249,6708,6947,11728,17389,22233,13471
- Cash & Cash Equivalents,79,206,33,36,186,134,233,604,309,174
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,0,0,66,10,0,0,23,22,1388,1046
Enterprise Value,3269,3519,6550,5179,6449,6732,11452,16702,23259,14307
Total Capital,203,262,393,446,600,772,941,1135,2662,2485
Total Debt/Capital (%),0,0,16.82,2.24,0,0,2.47,1.95,52.14,42.11
Total Debt / EV,0,0,0.01,0.00,0,0,0.00,0.00,0.06,0.07
EV/Sales,7.85,7.14,11.08,6.85,7.67,7.20,10.54,14.96,14.61,7.73
EV/EBITDA,40.40,32.15,51.32,28.52,30.02,31.42,49.14,65.60,73.52,38.32
EV/EBIT,48.70,37.11,60.62,39.45,40.08,44.15,73.24,96.58,128.69,66.78
EV/Cash Flow to Firm,49.46,28.51,73.58,27.00,32.95,26.91,45.29,47.18,58.82,35.21
EV/Free Cash Flow to Firm,35.17,26.50,64.52,22.56,27.01,24.25,39.48,44.34,51.57,31.34
Diluted Market Cap,3526,3940,6515,5562,6949,7283,11966,17812,22732,13670
Diluted Enterprise Value,3448,3734,6548,5536,6763,7148,11756,17230,23811,14542
EV per Share,99.55,105.13,178.10,140.87,170.23,175.89,291.34,411.98,562.97,342.40
TTM Sales,417,493,591,756,841,935,1086,1117,1592,1850
TTM EBITDA,81,109,128,182,215,214,233,255,316,373
TTM Operating Income,67,95,108,131,161,152,156,173,181,214
TTM Cash Flow to Firm,66,123,89,192,196,250,253,354,395,406
TTM Free Cash Flow to Firm,93,133,102,230,239,278,290,377,451,456
