,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,12.29,8.67,10.52,29.31,10.20,7.15,16.20,0,24.21,4.45
Price/Earnings Average,10.22,9.38,10.23,27.46,8.55,8.91,14.58,-7.50,25.96,3.89
Price/Earnings High,12.44,10.46,12.08,30.83,10.33,10.43,17.60,-12.51,31.52,4.86
Price/Earnings Low,8.24,7.61,7.36,24.34,7.58,6.60,11.77,-4.43,21.11,3.12
Price/Book Value,7.84,4.28,3.51,3.56,3.11,1.89,2.21,1.87,1.96,1.91
Price/Book Value Average,6.51,4.63,3.42,3.33,2.61,2.36,1.99,1.80,2.10,1.67
Price/Book Value High,7.93,5.16,4.03,3.74,3.15,2.76,2.40,3.00,2.55,2.08
Price/Book Value Low,5.26,3.76,2.46,2.95,2.31,1.75,1.60,1.06,1.71,1.33
Price/Tangible Book Value,2.37,2.23,2.20,2.29,2.18,1.68,2.11,1.60,1.64,1.53
Price/Tangible Book Value Average,1.97,2.41,2.14,2.15,1.83,2.10,1.90,1.54,1.76,1.33
Price/Tangible Book Value High,2.40,2.69,2.52,2.41,2.21,2.46,2.30,2.57,2.14,1.66
Price/Tangible Book Value Low,1.59,1.96,1.54,1.90,1.62,1.55,1.54,0.91,1.43,1.07
Price/Sales,0.27,0.26,0.45,0.54,0.51,0.36,0.46,0.48,0.29,0.29
Price/Sales Average,0.22,0.28,0.44,0.51,0.43,0.45,0.42,0.47,0.31,0.25
Price/Sales High,0.27,0.31,0.52,0.57,0.52,0.52,0.50,0.78,0.37,0.31
Price/Sales Low,0.18,0.22,0.31,0.45,0.38,0.33,0.34,0.27,0.25,0.20
Price/Cash Flow,7.60,11.69,7.79,15.38,14.28,5.28,10.36,14.70,5.30,4.54
Price/Cash Flow Average,6.32,12.66,7.57,14.41,11.96,6.58,9.33,14.13,5.68,3.97
Price/Cash Flow High,7.69,14.11,8.94,16.18,14.46,7.71,11.26,23.57,6.90,4.95
Price/Cash Flow Low,5.10,10.27,5.44,12.77,10.61,4.88,7.53,8.34,4.62,3.18
Price/Free Cash Flow,5.93,5.71,3.91,7.89,9.57,3.94,5.77,6.17,4.05,3.79
Price/Free Cash Flow Average,4.93,6.18,3.80,7.39,8.02,4.92,5.20,5.93,4.34,3.32
Price/Free Cash Flow High,5.99,6.89,4.49,8.29,9.69,5.75,6.27,9.89,5.27,4.13
Price/Free Cash Flow Low,3.97,5.01,2.73,6.55,7.11,3.64,4.20,3.50,3.53,2.65
EV/Sales,0.26,0.27,0.51,0.64,0.59,0.44,0.57,0.73,0.41,0.38
EV/Sales Average,0.22,0.29,0.49,0.60,0.51,0.53,0.52,0.71,0.43,0.34
EV/Sales High,0.27,0.32,0.57,0.66,0.59,0.60,0.61,1.02,0.49,0.40
EV/Sales Low,0.18,0.24,0.37,0.55,0.46,0.42,0.45,0.52,0.37,0.29
EV/EBITDA,12.77,10.12,9.05,24.26,19.47,7.54,13.28,0,21.96,5.70
EV/EBITDA Average,10.67,10.88,8.83,22.97,16.80,9.00,12.23,-305.77,23.07,5.16
EV/EBITDA High,12.91,12.02,10.20,25.30,19.68,10.26,14.19,-438.68,26.59,6.09
EV/EBITDA Low,8.67,8.99,6.69,20.81,15.24,7.09,10.39,-224.23,20.00,4.41
EV/EBIT,17.41,13.14,11.23,51.45,33.96,9.51,18.74,0,97.27,6.67
EV/EBIT Average,14.56,14.12,10.96,48.72,29.30,11.36,17.26,-29.51,102.19,6.04
EV/EBIT High,17.61,15.61,12.67,53.67,34.32,12.94,20.04,-42.33,117.77,7.13
EV/EBIT Low,11.83,11.68,8.30,44.14,26.58,8.94,14.67,-21.64,88.60,5.16
Last Price,74.72,72.92,82.01,86.41,101.15,84.96,110.37,70.60,72.45,104.08
High Price,75.60,87.98,94.12,90.87,102.43,123.97,119.92,113.18,94.34,113.53
Low Price,50.12,64.02,57.33,71.74,75.14,78.44,80.24,40.04,63.19,72.89
Enterprise Value,45295,43766,50068,53609,60139,49397,61084,46761,45524,64154
Enterprise Value Average,37862,47050,48859,50770,51889,58967,56236,45560,47823,58079
Enterprise Value High,45815,51995,56479,55924,60782,67192,65296,65363,55117,68556
Enterprise Value Low,30777,38903,37002,45995,47075,46423,47796,33410,41465,49624
