,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,44098,39842,43417,44847,50805,38756,48676,30843,31752,48485
- Cash & Cash Equivalents,5400,5207,3074,2711,3119,3019,1614,2514,3147,6133
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,442,447,838,1335,2343,2500,2259,2539,2471,4612
+ Total Debt,6155,8684,8887,10138,10110,11160,11763,15893,14448,17190
Enterprise Value,45295,43766,50068,53609,60139,49397,61084,46761,45524,64154
Total Capital,12225,18446,22079,24087,28765,34155,36092,34938,33142,47241
Total Debt/Capital (%),50.35,47.08,40.25,42.09,35.15,32.67,32.59,45.49,43.59,36.39
Total Debt / EV,0.14,0.20,0.18,0.19,0.17,0.23,0.19,0.34,0.32,0.27
EV/Sales,0.26,0.27,0.51,0.64,0.59,0.44,0.57,0.73,0.41,0.38
EV/EBITDA,12.77,10.12,9.05,24.26,19.47,7.54,13.28,0,21.96,5.70
EV/EBIT,17.41,13.14,11.23,51.45,33.96,9.51,18.74,0,97.27,6.67
EV/Cash Flow to Firm,7.27,11.71,8.42,16.58,13.90,6.18,11.75,18.70,6.93,5.67
EV/Free Cash Flow to Firm,5.66,5.83,4.28,8.82,9.76,4.65,6.73,8.63,5.40,4.75
Diluted Market Cap,46251,41674,44858,45803,52447,40275,50096,31031,31904,49306
Diluted Enterprise Value,47448,45598,51509,54565,61781,50916,62504,46949,45676,64975
EV per Share,76.75,80.10,94.57,103.29,119.73,108.29,138.50,107.04,103.87,137.72
TTM Sales,171596,161212,98975,84279,102354,111461,107293,64129,111476,169990
TTM EBITDA,3548,4326,5535,2210,3089,6549,4600,-149,2073,11249
TTM Operating Income,2601,3331,4457,1042,1771,5193,3259,-1544,468,9620
TTM Cash Flow to Firm,6226,3736,5947,3232,4327,7989,5197,2501,6571,11313
TTM Free Cash Flow to Firm,8005,7509,11711,6076,6159,10628,9070,5421,8431,13507
