,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.42,0.47,0.41,0.29,0.31,0.34,0.14,0.26,0.25,0.39
Current Ratio,1.49,1.50,1.63,1.34,1.42,1.48,1.24,1.39,1.15,1.38
Quick Ratio,1.16,1.12,1.10,0.96,1.05,1.03,0.87,0.95,0.83,1.08
CFO/Avg Current Liab,0.47,0.29,0.61,0.35,0.37,0.80,0.47,0.20,0.54,0.75
Common Equity/Total Assets,11.30,19.11,25.43,24.42,30.00,37.74,37.59,30.16,29.18,33.28
Long-Term Debt/Equity (%),27.38,35.59,36.94,40.41,36.71,40.85,41.28,69.26,59.89,48.85
Long-Term Debt/Capital (%),50.15,42.51,40.05,39.81,35.00,32.48,31.08,42.66,39.10,35.27
Long-Term Debt/Total Assets (%),12.31,16.09,18.20,18.56,18.52,20.43,19.10,27.24,23.31,21.80
Total Debt/Equity (%),27.49,39.41,37.13,42.73,36.86,41.10,43.30,73.84,66.77,50.40
Total Debt/Capital (%),50.35,47.08,40.25,42.09,35.15,32.67,32.59,45.49,43.59,36.39
Total Debt/Total Assets (%),12.36,17.82,18.29,19.63,18.59,20.55,20.03,29.04,25.99,22.49
CFO/Total Liabilities,21.99,13.22,23.18,10.61,13.54,27.89,15.24,6.36,17.72,25.54
CFO/CapEx,3.39,0.94,0.99,1.04,1.99,2.87,1.24,0.72,3.23,4.93
Altman's Z-Score,5.22,5.20,4.13,3.26,3.84,4.09,3.71,2.21,3.15,3.99
