,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,4240,4262,5677,5484,5578,7030,10277,9539,9451,9282
ST Debt,3,403,3,64,1801,2253,1416,13,261,20
LT Debt,4237,3859,5674,5420,3777,4777,8861,9526,9190,9262
Total Debt/EBITDA,2.70,2.62,3.23,2.57,2.35,2.75,3.74,5.28,3.24,2.93
Net Debt/EBITDA,2.56,2.26,3.05,2.48,2.27,2.69,3.55,4.09,2.44,2.53
Total Debt/EBIT,4.80,4.73,5.73,4.16,3.64,4.24,5.91,13.95,5.18,4.57
Net Debt/EBIT,4.55,4.07,5.41,4.01,3.52,4.15,5.62,10.81,3.91,3.94
EBITDA to Interest Expense,4.85,7.53,6.19,9.16,10.37,10.59,5.82,5.01,8.55,6.74
EBITDA-CapEx/Interest Expense,4.10,6.33,5.32,7.55,8.98,9.28,4.84,3.96,6.93,5.44
EBIT to Interest Expense,2.73,4.18,3.49,5.66,6.69,6.88,3.68,1.89,5.35,4.33
Interest Expense,324,216,284,233,229,241,473,361,341,470
Common Equity/Total Assets,-51.12,-49.24,-49.14,-47.33,-43.98,-33.03,-7.32,-7.67,-4.27,-2.26
Long-Term Debt/Equity (%),64.80,56.39,89.78,80.50,53.86,54.74,63.85,62.16,55.29,52.71
Long-Term Debt/Capital (%),-98.22,-95.88,-175.45,-175.97,-135.09,5136.56,110.21,132.71,113.79,108.34
Long-Term Debt/Total Assets (%),25.32,22.93,31.29,29.95,19.84,22.75,28.99,30.95,28.51,28.53
Total Debt/Equity (%),64.84,62.28,89.83,81.45,79.55,80.56,74.06,62.24,56.86,52.82
Total Debt/Capital (%),-98.28,-105.89,-175.54,-178.05,-199.50,7559.14,127.82,132.89,117.03,108.57
Total Debt/Total Assets (%),25.34,25.32,31.31,30.31,29.29,33.48,33.62,30.99,29.32,28.59
Net Debt to Equity,61.52,53.70,84.78,78.54,76.85,78.82,70.46,48.26,42.90,45.54
Net Debt/Capital (%),-88.79,-79.68,-150.80,-161.42,-180.60,-12977.36,124.99,135.87,115.93,105.00
EBITDA,1573,1627,1759,2134,2375,2553,2751,1807,2917,3169
EBITDA-CapEx,1328,1368,1512,1758,2056,2237,2290,1431,2363,2557
Operating Income (Loss),884,902,990,1319,1531,1659,1740,684,1824,2033
