,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,5.66,5.93,6.08,6.11,5.99,6.22,6.25,5.90,7.19,6.77
Days Sales Outstanding,64.49,61.58,60.00,59.78,60.91,58.63,58.41,61.84,50.80,53.94
Inventory Turnover,2.60,2.52,2.29,2.54,2.62,2.57,2.32,2.40,2.54,2.30
Days Inventory Outstanding,140.46,144.91,159.64,143.71,139.43,142.05,157.49,152.34,143.72,158.52
Accounts Payable Turnover,9.74,9.33,9.82,7.45,5.70,6.76,8.07,6.22,6.15,5.14
Accounts Payable Turnover Days,37.49,39.12,37.16,49.03,64.05,53.99,45.24,58.66,59.35,70.94
Cash Conversion Cycle,167.46,167.37,182.47,154.47,136.30,146.69,170.66,155.52,135.17,141.51
Inventory to Cash Days,-75.98,-83.34,-99.64,-83.93,-78.52,-83.42,-99.07,-90.50,-92.92,-104.58
Inventories,897,946,1016,955,1078,1166,1579,1351,1610,1867
Raw Materials,209,200,208,236,284,306,416,349,452,548
Work In Process,90,97,102,94,110,100,192,109,128,147
Finished Goods,598,649,706,625,685,760,971,893,1029,1171
Other Inventory,0,0,0,0,-1,0,0,0,1,1
