,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),20.42,18.00,13.77,14.52,6.67,18.44,18.64,19.08,18.15,19.52
Return on Assets (%),5.83,5.67,4.60,5.19,2.57,7.49,8.48,9.20,9.03,10.84
Return on Capital (%),18.41,17.06,12.82,13.21,6.26,0,17.18,0,15.73,17.32
Return on Invested Capital (%),7.95,7.82,6.93,7.82,3.98,0,13.49,0,12.42,16.84
Gross Margin (%),76.89,77.79,76.86,77.59,75.99,76.42,77.60,78.44,79.50,79.07
EBITDA Margin (%),22.11,21.46,22.00,22.05,21.05,18.66,22.88,23.50,23.12,27.60
Operating Margin (%),12.56,12.09,12.56,13.50,14.10,11.96,16.88,17.81,18.27,23.11
Incremental Operating Margin (%),27.39,2.33,17.77,25.22,18.89,-2.77,81.06,27.35,21.58,46.26
Pretax Margin (%),14.05,13.23,12.56,13.60,14.06,11.65,16.23,17.32,19.16,21.95
Profit Margin (%),12.63,12.59,10.08,11.01,5.01,13.86,15.84,18.03,18.02,19.38
Net Income to Common Margin (%),12.63,12.59,10.08,11.01,5.01,13.86,15.84,18.03,18.02,19.38
Effective Tax Rate (%),10.11,4.78,19.77,19.03,64.35,0,2.41,0,6.10,12.29
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),20.42,18.00,13.77,14.52,6.67,18.44,18.64,19.08,18.15,19.52
