,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,7.15,7.06,6.29,5.88,6.12,6.21,6.07,5.52,6.23,7.45
Days Sales Outstanding,51.03,51.69,57.99,62.12,59.61,58.79,60.18,66.09,58.57,49.01
Inventory Turnover,0,0,0,0,21.14,7.99,5.71,4.76,4.09,4.82
Days Inventory Outstanding,0,0,0,0,17.26,45.70,63.97,76.67,89.23,75.65
Accounts Payable Turnover,1.22,1.21,1.33,1.38,1.59,1.48,1.42,1.50,1.36,2.86
Accounts Payable Turnover Days,298.28,301.70,275.25,264.52,229.71,247.06,256.42,243.93,267.80,127.70
Cash Conversion Cycle,-247.25,-250.01,-217.27,-202.41,-152.83,-142.57,-132.28,-101.17,-120.00,-3.04
Inventory to Cash Days,51.03,51.69,57.99,62.12,42.35,13.08,-3.80,-10.58,-30.66,-26.65
Inventories,0,0,0,0,62,122,142,192,229,212
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,62,122,142,192,229,212
