,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,154,156,155,151,150,149,150,153,149,152
Diluted Weighted Avg Shares,157,158,158,155,155,153,154,156,157,156
Basic Weighted Avg Shares,153,155,155,152,150,149,150,151,153,153
Revenue per Share,12.80,13.27,14.47,15.94,18.11,20.94,22.42,24.38,27.53,33.21
EBITDA per Share,2.83,2.85,3.18,3.51,3.81,3.91,5.13,5.73,6.36,9.17
Operating Income per Share,1.61,1.60,1.82,2.15,2.55,2.50,3.79,4.34,5.03,7.67
"Basic EPS, GAAP",1.62,1.67,1.46,1.76,0.91,2.90,3.55,4.40,4.96,6.44
Basic EPS from Cont Ops,1.62,1.67,1.46,1.76,0.91,2.90,3.55,4.39,4.95,6.39
"Diluted EPS, GAAP",1.58,1.64,1.43,1.72,0.88,2.82,3.45,4.27,4.81,6.29
Diluted EPS from Cont Ops,1.58,1.64,1.43,1.72,0.88,2.82,3.45,4.26,4.81,6.25
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,3.24,3.55,3.20,3.86,4.22,2.85,5.34,6.56,9.77,11.37
Free Cash Flow per Basic Share,2.81,2.89,2.63,3.42,3.75,2.18,4.02,5.54,9.16,10.47
Cash & Equivalents per Share,6.63,6.32,6.22,7.38,6.97,4.84,4.85,8.10,10.62,10.27
Book Value per Share,8.60,9.96,11.13,12.87,14.26,17.05,21.06,24.88,30.57,36.33
Tangible Book Value per Share,3.09,2.79,1.93,2.71,2.12,-0.12,4.25,8.47,9.70,8.73
