,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.84,0.71,0.61,0.65,0.65,0.34,0.42,0.58,0.65,0.56
Current Ratio,1.18,1.09,0.99,1.00,1.04,0.73,0.99,1.19,1.16,1.09
Quick Ratio,1.06,0.97,0.89,0.94,0.96,0.64,0.75,0.96,0.90,0.85
CFO/Avg Current Liab,0.40,0.42,0.33,0.36,0.38,0.23,0.42,0.51,0.66,0.67
Common Equity/Total Assets,30.43,32.52,34.23,37.19,39.76,41.41,49.42,47.28,52.00,58.78
Long-Term Debt/Equity (%),2.69,1.47,0,0,4.09,3.60,2.94,11.47,9.66,10.83
Long-Term Debt/Capital (%),5.24,2.76,0,0,5.85,4.16,3.63,12.61,9.81,9.66
Long-Term Debt/Total Assets (%),1.72,0.94,0,0,2.48,2.04,1.87,7.01,5.85,6.39
Total Debt/Equity (%),3.77,2.45,6.54,6.42,4.39,13.47,3.37,13.51,12.58,11.81
Total Debt/Capital (%),7.34,4.61,10.61,9.52,6.28,15.54,4.16,14.86,12.77,10.53
Total Debt/Total Assets (%),2.41,1.57,4.06,3.91,2.67,7.64,2.15,8.26,7.62,6.97
CFO/Total Liabilities,31.62,32.04,25.90,28.68,29.98,15.94,34.56,31.80,43.22,45.06
CFO/CapEx,7.59,5.33,5.69,8.77,9.02,4.29,4.04,6.41,15.92,12.73
Altman's Z-Score,4.53,4.63,4.95,5.13,6.58,5.70,8.62,8.92,11.39,10.28
