,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,5.93,6.12,6.03,5.90,5.78,6.07,6.76,6.56,5.70,6.35
Days Sales Outstanding,61.57,59.67,60.57,61.90,63.18,60.17,53.96,55.63,64.00,57.51
Inventory Turnover,2.66,2.84,2.91,2.90,2.56,2.56,2.47,2.52,2.22,2.94
Days Inventory Outstanding,137.36,128.40,125.52,125.68,142.31,142.34,147.66,144.82,164.24,124.36
Accounts Payable Turnover,8.27,6.58,5.45,5.26,4.40,4.32,4.15,3.80,2.88,3.92
Accounts Payable Turnover Days,44.15,55.49,66.94,69.33,82.92,84.58,87.90,96.14,126.58,93.23
Cash Conversion Cycle,154.78,132.58,119.15,118.25,122.58,117.93,113.72,104.31,101.67,88.63
Inventory to Cash Days,-75.79,-68.73,-64.94,-63.78,-79.13,-82.17,-93.70,-89.19,-100.24,-66.85
Inventories,6226,5571,4700,4866,5096,5440,5978,6310,5953,5911
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,6226,5571,4700,4866,5096,5440,5978,6310,5953,5911
