,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.98,0.84,0.70,0.83,0.46,0.40,0.47,0.30,0.34,0.54
Current Ratio,2.00,1.77,1.55,1.78,1.33,1.17,1.24,1.02,1.27,1.47
Quick Ratio,1.38,1.19,1.04,1.24,0.83,0.72,0.78,0.58,0.73,0.93
CFO/Avg Current Liab,0.64,0.43,0.65,0.57,0.36,0.54,0.61,0.41,0.55,0.79
Common Equity/Total Assets,38.85,48.62,46.31,48.15,49.09,53.69,57.34,53.66,52.49,57.59
Long-Term Debt/Equity (%),39.25,38.32,53.45,60.22,61.77,73.68,87.44,99.83,80.22,62.41
Long-Term Debt/Capital (%),29.91,26.96,32.45,34.20,31.50,28.43,30.38,31.30,34.62,30.70
Long-Term Debt/Total Assets (%),19.44,19.02,23.51,25.45,24.30,23.97,26.94,27.69,29.04,26.33
Total Debt/Equity (%),47.89,43.87,59.23,61.63,70.61,93.42,101.33,125.14,86.53,66.64
Total Debt/Capital (%),36.50,30.86,35.96,35.00,36.01,36.05,35.21,39.23,37.34,32.78
Total Debt/Total Assets (%),23.72,21.77,26.05,26.05,27.78,30.39,31.22,34.71,31.32,28.12
CFO/Total Liabilities,21.86,15.86,21.79,18.84,12.10,19.59,23.02,15.49,20.92,30.26
CFO/CapEx,7.53,2.37,9.68,6.43,3.41,4.18,3.99,2.31,3.17,4.35
Altman's Z-Score,3.66,4.14,3.77,4.14,3.98,4.57,5.39,4.28,4.58,5.91
