,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,25060,21403,26514,24842,24410,25114,26346,31791,33102,30691
ST Debt,4521,2704,2585,568,3057,5308,3610,6431,2412,1946
LT Debt,20539,18699,23929,24274,21353,19806,22736,25360,30690,28745
Total Debt/EBITDA,1.71,1.60,1.90,1.73,2.01,1.87,1.66,2.63,2.02,1.38
Net Debt/EBITDA,0.64,1.04,1.29,1.27,1.50,1.28,1.05,1.96,1.52,0.81
Total Debt/EBIT,3.27,3.20,3.51,2.77,3.24,2.81,2.15,3.75,2.51,1.68
Net Debt/EBIT,1.23,2.09,2.38,2.05,2.43,1.92,1.36,2.80,1.89,0.98
EBITDA to Interest Expense,18.29,18.27,20.72,20.78,16.14,17.42,17.80,14.57,20.36,23.07
EBITDA-CapEx/Interest Expense,16.36,13.74,18.81,18.45,13.64,14.03,14.02,9.24,14.84,18.51
EBIT to Interest Expense,9.57,9.13,11.23,12.93,9.99,11.57,13.71,10.21,16.38,19.00
Interest Expense,801,732,672,693,754,772,893,831,806,962
Common Equity/Total Assets,38.85,48.62,46.31,48.15,49.09,53.69,57.34,53.66,52.49,57.59
Long-Term Debt/Equity (%),39.25,38.32,53.45,60.22,61.77,73.68,87.44,99.83,80.22,62.41
Long-Term Debt/Capital (%),29.91,26.96,32.45,34.20,31.50,28.43,30.38,31.30,34.62,30.70
Long-Term Debt/Total Assets (%),19.44,19.02,23.51,25.45,24.30,23.97,26.94,27.69,29.04,26.33
Total Debt/Equity (%),47.89,43.87,59.23,61.63,70.61,93.42,101.33,125.14,86.53,66.64
Total Debt/Capital (%),36.50,30.86,35.96,35.00,36.01,36.05,35.21,39.23,37.34,32.78
Total Debt/Total Assets (%),23.72,21.77,26.05,26.05,27.78,30.39,31.22,34.71,31.32,28.12
Net Debt to Equity,18.04,28.62,40.19,45.47,52.99,63.79,64.11,93.41,65.36,39.07
Net Debt/Capital (%),17.79,22.55,27.58,28.43,29.69,27.80,25.59,32.52,31.04,22.24
EBITDA,14653,13374,13922,14401,12172,13450,15893,12108,16413,22191
EBITDA-CapEx,13105,10057,12639,12787,10284,10835,12524,7679,11965,17803
Operating Income (Loss),7665,6683,7547,8960,7535,8931,12241,8483,13199,18282
