,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.92,0.25,0.11,0.16,0.19,0.34,0.39,1.00,0.34,0.50
Current Ratio,1.57,1.18,1.38,1.45,1.35,1.71,1.91,2.13,1.50,1.48
Quick Ratio,1.23,0.71,0.73,0.80,0.75,1.00,1.09,1.56,0.93,0.98
CFO/Avg Current Liab,0.48,0.45,0.59,0.71,0.68,0.69,0.80,1.00,0.81,0.60
Common Equity/Total Assets,28.62,25.36,30.62,31.29,28.88,34.05,38.71,41.35,37.84,43.53
Long-Term Debt/Equity (%),37.43,60.11,53.63,71.37,74.27,64.23,57.54,55.37,26502.46,65.48
Long-Term Debt/Capital (%),32.17,48.67,45.75,49.64,50.53,46.48,42.40,37.99,45.63,37.57
Long-Term Debt/Total Assets (%),19.79,28.97,27.99,33.54,33.35,31.54,29.35,27.67,34.11,29.71
Total Debt/Equity (%),62.22,70.88,58.55,77.20,82.67,68.84,59.82,62.99,28581.97,78.12
Total Debt/Capital (%),53.48,57.39,49.95,53.69,56.25,49.82,44.07,43.21,49.21,44.82
Total Debt/Total Assets (%),32.90,34.16,30.55,36.28,37.12,33.80,30.51,31.48,36.79,35.45
CFO/Total Liabilities,13.39,11.86,14.37,12.99,12.85,15.89,17.44,23.99,10.08,17.23
CFO/CapEx,7.12,6.13,6.66,7.10,7.88,5.99,5.37,5.62,3.78,4.08
Altman's Z-Score,4.46,5.40,6.41,6.03,5.31,6.20,6.90,6.86,5.65,6.09
