,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.99,7.65,6.76,6.53,6.04,6.08,6.02,6.39,5.72,5.53
Days Sales Outstanding,52.24,47.72,53.98,55.86,60.44,60.05,60.63,57.16,63.85,66.03
Inventory Turnover,5.00,5.35,4.56,4.50,4.23,4.35,4.30,4.25,4.18,4.76
Days Inventory Outstanding,73.05,68.23,80.03,81.13,86.32,83.93,84.83,85.94,87.32,76.73
Accounts Payable Turnover,11.09,12.35,10.85,11.07,9.96,8.56,7.97,8.00,7.93,8.32
Accounts Payable Turnover Days,32.91,29.56,33.63,32.96,36.66,42.63,45.82,45.65,46.01,43.86
Cash Conversion Cycle,92.38,86.39,100.38,104.03,110.09,101.36,99.64,97.44,105.16,98.90
Inventory to Cash Days,-20.81,-20.52,-26.04,-25.27,-25.88,-23.88,-24.20,-28.78,-23.47,-10.70
Inventories,1495,1860,1992,2213,2971,3005,3370,4029,5051,5634
Raw Materials,347,442,421,466,708,812,971,1305,1922,2405
Work In Process,158,208,237,328,505,430,517,540,676,660
Finished Goods,989,1210,1334,1419,1758,1763,1882,2184,2453,2569
Other Inventory,0,0,0,0,0,0,0,0,0,0
