,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,31.29,26.61,28.83,27.55,33.71,30.44,35.18,28.68,33.94,31.06
Price/Earnings Average,24.50,25.21,26.38,28.49,30.79,30.34,30.16,23.82,27.08,31.22
Price/Earnings High,31.43,27.28,28.99,31.38,35.72,34.74,35.73,33.08,34.12,37.47
Price/Earnings Low,18.26,22.56,23.63,23.38,24.85,26.05,22.73,15.54,22.11,26.83
Price/Book Value,4.39,4.69,4.55,3.87,4.66,4.68,5.75,6.41,7.32,5.08
Price/Book Value Average,3.44,4.44,4.16,4.00,4.26,4.66,4.93,5.33,5.84,5.10
Price/Book Value High,4.41,4.81,4.57,4.41,4.94,5.34,5.84,7.40,7.36,6.13
Price/Book Value Low,2.56,3.97,3.73,3.29,3.44,4.00,3.72,3.48,4.77,4.39
Price/Tangible Book Value,-14.72,-4.09,-5.60,-4.04,-4.60,-7.02,-12.89,-43.41,-4.24,-14.84
Price/Tangible Book Value Average,-11.53,-3.87,-5.13,-4.17,-4.20,-7.00,-11.05,-36.06,-3.38,-14.92
Price/Tangible Book Value High,-14.79,-4.19,-5.63,-4.60,-4.88,-8.01,-13.09,-50.07,-4.26,-17.90
Price/Tangible Book Value Low,-8.59,-3.47,-4.59,-3.42,-3.39,-6.01,-8.33,-23.52,-2.76,-12.82
Price/Sales,3.04,2.99,3.36,3.05,3.59,3.67,5.09,5.68,6.69,4.81
Price/Sales Average,2.38,2.83,3.07,3.15,3.28,3.66,4.36,4.71,5.33,4.83
Price/Sales High,3.06,3.06,3.38,3.47,3.80,4.19,5.17,6.55,6.72,5.80
Price/Sales Low,1.78,2.53,2.75,2.59,2.64,3.14,3.29,3.08,4.36,4.15
Price/Cash Flow,19.82,19.25,20.22,17.65,18.73,19.68,26.14,22.06,27.47,23.58
Price/Cash Flow Average,15.52,18.23,18.50,18.25,17.11,19.62,22.41,18.32,21.92,23.70
Price/Cash Flow High,19.91,19.73,20.33,20.10,19.84,22.47,26.55,25.44,27.62,28.45
Price/Cash Flow Low,11.57,16.32,16.57,14.98,13.81,16.85,16.90,11.95,17.90,20.37
Price/Free Cash Flow,17.64,16.72,17.72,15.57,16.75,17.04,22.21,18.87,21.89,19.04
Price/Free Cash Flow Average,13.81,15.83,16.22,16.10,15.30,16.98,19.04,15.67,17.47,19.14
Price/Free Cash Flow High,17.72,17.13,17.82,17.73,17.74,19.45,22.55,21.77,22.01,22.96
Price/Free Cash Flow Low,10.30,14.17,14.53,13.22,12.35,14.58,14.35,10.23,14.26,16.45
EV/Sales,3.41,3.78,4.08,3.90,4.58,4.37,5.68,6.04,7.47,5.37
EV/Sales Average,2.75,3.63,3.79,4.01,4.27,4.35,4.95,5.08,6.12,5.39
EV/Sales High,3.43,3.86,4.10,4.33,4.80,4.89,5.75,6.91,7.51,6.36
EV/Sales Low,2.14,3.33,3.47,3.45,3.63,3.84,3.88,3.44,5.14,4.72
EV/EBITDA,16.63,17.81,16.71,16.23,18.81,17.43,22.45,19.04,22.86,20.28
EV/EBITDA Average,13.40,17.06,15.54,16.66,17.51,17.39,19.58,16.01,18.72,20.38
EV/EBITDA High,16.70,18.16,16.78,17.98,19.70,19.51,22.76,21.79,22.97,24.01
EV/EBITDA Low,10.43,15.66,14.22,14.32,14.88,15.32,15.35,10.83,15.72,17.82
EV/EBIT,26.48,33.55,28.21,27.05,31.28,27.74,34.67,24.65,28.65,28.34
EV/EBIT Average,21.34,32.16,26.23,27.76,29.13,27.67,30.25,20.72,23.46,28.48
EV/EBIT High,26.59,34.22,28.34,29.97,32.76,31.04,35.16,28.21,28.79,33.56
EV/EBIT Low,16.61,29.51,24.01,23.86,24.75,24.38,23.71,14.02,19.71,24.91
Last Price,110.59,126.61,142.86,141.10,189.88,222.45,325.04,461.73,665.45,550.69
High Price,111.09,129.77,143.65,160.68,201.20,253.91,330.14,532.57,668.94,664.27
Low Price,64.54,107.33,117.10,119.75,140.00,190.38,210.07,250.21,433.52,475.77
Enterprise Value,44686,63915,69166,71357,95875,106339,144960,194575,292992,241130
Enterprise Value Average,36006,61253,64312,73253,89283,106060,126461,163556,239924,242248
Enterprise Value High,44872,65189,69481,79061,100417,118990,146993,222675,294368,285485
Enterprise Value Low,28022,56203,58871,62957,75857,93443,99116,110671,201510,211873
