,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,40029,50703,57091,55515,76202,89452,129607,183155,262477,215050
- Cash & Cash Equivalents,5826,1344,452,786,1335,2103,2399,10325,4477,8524
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,10,122,116
+ Total Debt,10487,14564,12527,16628,21008,18990,17752,21735,34870,34488
Enterprise Value,44686,63915,69166,71357,95875,106339,144960,194575,292992,241130
Total Capital,19610,25379,25081,30970,37350,38118,40278,50298,70862,76955
Total Debt/Capital (%),53.48,57.39,49.95,53.69,56.25,49.82,44.07,43.21,49.21,44.82
Total Debt / EV,0.23,0.23,0.18,0.23,0.22,0.18,0.12,0.11,0.12,0.14
EV/Sales,3.41,3.78,4.08,3.90,4.58,4.37,5.68,6.04,7.47,5.37
EV/EBITDA,16.63,17.81,16.71,16.23,18.81,17.43,22.45,19.04,22.86,20.28
EV/EBIT,26.48,33.55,28.21,27.05,31.28,27.74,34.67,24.65,28.65,28.34
EV/Cash Flow to Firm,19.73,20.92,21.34,19.68,21.08,20.67,25.95,22.17,29.26,24.57
EV/Free Cash Flow to Firm,17.54,18.35,18.88,17.53,18.96,18.02,22.26,18.98,23.37,20.00
Diluted Market Cap,40454,50935,57415,56073,75572,90315,130991,184230,264184,216972
Diluted Enterprise Value,45115,64156,69490,71915,95245,107202,146344,195650,294699,243052
EV per Share,123.46,159.60,173.07,181.36,238.90,264.44,363.54,490.52,742.81,617.47
TTM Sales,13090,16890,16965,18274,20918,24358,25542,32218,39211,44915
TTM EBITDA,2687,3590,4140,4396,5098,6100,6458,10218,12817,11888
TTM Operating Income,1687,1905,2452,2638,3065,3833,4181,7893,10225,8507
TTM Cash Flow to Firm,2265,3055,3241,3626,4548,5144,5587,8777,10012,9815
TTM Free Cash Flow to Firm,2547,3483,3664,4071,5056,5902,6513,10251,12535,12058
