,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2845,2985,5632,5789,6555,6415,10063,9431,8194,7787
ST Debt,3,133,74,293,609,741,561,223,169,212
LT Debt,2842,2852,5558,5496,5946,5675,9502,9208,8025,7575
Total Debt/EBITDA,1.97,2.00,3.19,2.98,2.99,2.48,3.19,3.55,2.95,2.41
Net Debt/EBITDA,1.94,1.98,3.06,2.80,2.85,2.23,3.15,3.45,2.85,2.33
Total Debt/EBIT,3.19,3.28,5.48,7.27,6.08,4.81,6.14,8.04,6.24,4.48
Net Debt/EBIT,3.15,3.24,5.26,6.84,5.80,4.33,6.04,7.83,6.02,4.33
EBITDA to Interest Expense,13.51,15.68,13.32,7.57,7.90,8.80,7.31,6.76,7.45,10.12
EBITDA-CapEx/Interest Expense,9.39,10.08,8.91,4.47,5.10,5.40,4.13,4.27,5.26,7.41
EBIT to Interest Expense,8.35,9.55,7.74,3.10,3.88,4.54,3.80,2.98,3.53,5.45
Interest Expense,107,95,133,257,278,294,431,394,372,319
Common Equity/Total Assets,16.23,17.77,6.56,-0.45,0.70,6.21,6.63,3.59,5.51,7.80
Long-Term Debt/Equity (%),65.69,66.00,47.11,55.84,57.22,49.40,81.31,86.47,68.64,66.30
Long-Term Debt/Capital (%),61.78,57.49,74.68,94.75,87.73,70.86,78.67,87.83,81.67,75.54
Long-Term Debt/Total Assets (%),26.48,25.83,21.92,23.86,23.70,22.38,31.51,31.99,27.43,26.67
Total Debt/Equity (%),65.76,69.07,47.74,58.81,63.08,55.85,86.11,88.56,70.08,68.16
Total Debt/Capital (%),61.84,60.16,75.67,99.80,96.71,80.11,83.31,89.96,83.39,77.66
Total Debt/Total Assets (%),26.50,27.04,22.21,25.13,26.13,25.30,33.37,32.77,28.01,27.41
Net Debt to Equity,64.92,68.32,45.80,55.35,60.21,50.31,84.82,86.20,67.60,65.88
Net Debt/Capital (%),61.54,59.90,74.91,99.79,96.56,78.39,83.10,89.71,82.88,77.06
EBITDA,1444,1495,1768,1943,2195,2587,3151,2659,2774,3226
EBITDA-CapEx,1004,960,1182,1147,1416,1587,1782,1681,1958,2364
Operating Income (Loss),892,910,1027,797,1078,1335,1640,1172,1314,1738
