,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,15284,13806,13886,13166,13692,14514,27812,25285,28586,30154
+ Sales & Services Revenue,15284,13806,13886,13166,13692,14514,27812,25285,28586,30154
- Cost of Revenue,8813,8089,8324,7956,8438,9111,17223,14992,17744,19845
+ Cost of Goods & Services,8813,8089,8324,7956,8438,9111,17223,14992,17744,19845
Gross Profit,6471,5717,5562,5210,5254,5403,10589,10293,10842,10309
+ Other Operating Income,20,78,426,38,0,195,0,0,0,0
- Operating Expenses,3192,2743,2719,2551,2682,2440,6090,5605,6831,7503
"+ Selling, General & Admin",2735,2462,2455,2335,2478,2217,5647,5389,6441,7098
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,457,281,264,216,204,223,443,216,390,405
Operating Income (Loss),3259,2896,2417,2621,2572,2768,4499,4688,4011,2806
- Non-Operating (Income) Loss,362,732,394,391,593,479,1154,1541,-1195,1540
"+ Interest Expense, Net",368,350,368,379,393,410,896,971,933,823
+ Interest Expense,376,363,392,411,457,467,962,1031,986,931
- Interest Income,8,13,24,32,64,57,66,60,53,108
+ Other Non-Op (Income) Loss,-6,382,26,12,200,69,258,570,-2128,717
Pretax Income,2897,2164,2023,2230,1979,2289,3345,3147,5206,1266
- Income Tax Expense (Benefit),978,762,587,628,633,273,-9,535,646,227
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1873,1354,1403,1552,1309,1960,3301,2584,4469,835
- Net Extraordinary Losses (Gains),-6,-1605,-10,291,1004,37,24,441,14,-159
+ Discontinued Operations,6,1605,10,-291,-952,135,38,117,162,379
+ Extraord. & Accounting Changes,-12,-3210,-20,582,1956,-98,-14,324,-148,-538
Income (Loss) Incl. MI,1879,2959,1413,1261,305,1923,3277,2143,4455,994
- Minority Interest,0,0,0,0,-52,-37,-31,-279,-88,-110
"Net Income, GAAP",1879,2959,1413,1261,357,1960,3308,2422,4543,1104
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1879,2959,1413,1261,357,1960,3308,2422,4543,1104
Basic Weighted Avg Shares,608,550,484,444,401,377,615,616,641,649
"Basic EPS, GAAP",3.09,5.38,2.92,2.84,0.89,5.20,5.38,3.93,7.09,1.70
Basic EPS from Cont Ops,3.08,2.46,2.90,3.50,3.26,5.20,5.37,4.19,6.97,1.29
Diluted Weighted Avg Shares,624,561,489,448,407,381,617,618,655,650
"Diluted EPS, GAAP",3.01,5.27,2.89,2.81,0.88,5.14,5.36,3.92,6.94,1.70
Diluted EPS from Cont Ops,3.00,2.41,2.87,3.46,3.22,5.14,5.35,4.18,6.82,1.28
EBITDA,3716,3177,2681,2846,2795,2991,4942,5118,4401,3211
EBITDA Margin (%),24.31,23.01,19.31,21.62,20.41,20.61,17.77,20.24,15.40,10.65
EBITA,3259,2896,2417,2621,2572,2768,4499,4688,4011,2806
EBIT,3259,2896,2417,2621,2572,2768,4499,4688,4011,2806
Gross Margin (%),42.34,41.41,40.05,39.57,38.37,37.23,38.07,40.71,37.93,34.19
Operating Margin (%),21.32,20.98,17.41,19.91,18.78,19.07,16.18,18.54,14.03,9.31
Profit Margin (%),12.29,21.43,10.18,9.58,2.61,13.50,11.89,9.58,15.89,3.66
Sales per Employee,784197,601831,634064,618994,818410,1136570,1159316,1143652,1244764,1230776
Dividend per Share,0.49,0.53,0.62,0.65,0.74,0.73,0.97,0.97,1.01,1.06
Depreciation Expense,457,281,264,225,223,223,443,430,390,405
