,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,7135,8592,8413,9045,22900,11862,13323,10701,13833,4925
+ Depreciation & Amortization,16120,8019,8680,9558,9825,10676,12953,13100,13804,13821
+ Non-Cash Items,639,1869,1905,2334,-9826,2056,1981,370,2377,10571
+ Stock-Based Compensation,419,513,567,640,751,826,1021,1193,1315,1336
+ Deferred Income Taxes,16,1165,958,1444,-10655,290,563,-550,1892,-834
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,8583
+ Other Non-Cash Adj,204,191,380,250,78,940,397,-273,-830,1486
+ Chg in Non-Cash Work Cap,-9734,-1535,-220,-1697,-1496,-297,-2560,566,-868,-2904
+ (Inc) Dec in Accts Receiv,-721,-33,-708,-782,-888,-802,-57,-20,-1335,-1327
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-667,153,384,374,181,-394,-347,-266,765,497
+ Inc (Dec) in Other,-8346,-1655,104,-1289,-789,899,-2156,852,-298,-2074
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,14160,16945,18778,19240,21403,24297,25697,24737,29146,26413
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-8614,-9664,-11239,-12373,-12902,-13644,-14903,-14089,-14940,-16908
+ Acq of Fixed Prod Assets,-7605,-8542,-9869,-10687,-11155,-11709,-12428,-11634,-12057,-13767
+ Acq of Intangible Assets,-1009,-1122,-1370,-1686,-1747,-1935,-2475,-2455,-2883,-3141
+ Net Change in LT Investment,-1223,-191,-784,-1697,-2142,-1116,-1899,-812,-174,-2274
+ Dec in LT Investment,0,0,0,0,150,141,0,0,0,0
+ Inc in LT Investment,-1223,-191,-784,-1697,-2292,-1257,-1899,-812,-174,-2274
+ Net Cash From Acq & Div,984,189,-1353,-3711,-382,-38538,-600,608,-1666,1643
+ Cash from Divestitures,1083,666,433,218,150,141,886,2339,684,1985
+ Cash for Acq of Subs,-99,-477,-1786,-3929,-532,-38679,-1486,-1731,-2350,-342
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-661,933,1412,-604,1722,2444,2561,2246,3334,3399
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-9514,-8733,-11964,-18385,-13704,-50854,-14841,-12047,-13446,-14140
+ Dividends Paid,-1964,-2254,-2437,-2601,-2883,-3352,-3735,-4140,-4532,-4741
+ Net Cash From Debt,489,1007,1108,6179,5102,35983,-3700,-133,-8870,438
+ Cash From Debt,2933,4182,5486,9231,11466,44781,10654,18644,2628,2745
+ Repayments of Debt,-2444,-3175,-4378,-3052,-6364,-8798,-14354,-18777,-11498,-2307
+ Cash (Repurchase) of Equity,-1960,-4216,-6714,-4977,0,0,0,0,0,0
+ Increase in Capital Stock,40,35,36,23,0,0,0,0,0,0
+ Decrease in Capital Stock,-2000,-4251,-6750,-5000,0,0,0,0,0,0
+ Other Financing Activities,-10444,-557,-386,1550,-9791,-5491,-1746,-2240,-5216,-11881
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-13879,-6020,-8429,151,-7572,27140,-9181,-6513,-18618,-16184
Effect of Foreign Exchange Rates,0,0,0,0,0,-245,5,2,-71,-86
Net Changes in Cash,-9233,2192,-1615,1006,127,583,1675,6177,-2918,-3911
EBITDA,29683,22923,24678,26417,27812,29685,34078,30593,34621,36445
EBITDA Margin (%),45.91,33.33,33.12,32.86,32.90,31.41,31.28,29.54,29.75,30.01
Net Cash Paid for Acquisitions,-984,-189,1353,3711,382,38538,600,-608,1666,-1643
Free Cash Flow,5546,7281,7539,6867,8501,10653,10794,10648,14206,9505
Free Cash Flow to Firm,7198,9085,9239,8721,0,13410,14374,14139,17308,11572
Free Cash Flow to Equity,7044,9410,10017,14732,15350,48571,9569,12970,8219,13084
Free Cash Flow per Basic Share,1.17,1.56,1.52,1.42,1.83,2.35,2.37,2.33,3.13,2.25
Price/Free Cash Flow,6.07,5.80,4.76,5.32,5.59,4.20,5.13,6.10,5.34,3.58
Cash Flow to Net Income,2.08,2.02,2.30,2.21,0.94,2.07,1.97,2.35,2.06,4.92
