,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,6556,8617,6659,6691,8815,10484,8671,8260,16950,20930
+ Sales & Services Revenue,6556,8617,6659,6691,8815,10484,8671,8260,16950,20930
- Cost of Revenue,5650,7398,5550,5681,7716,9054,7090,5970,14600,17978
+ Cost of Goods & Services,5650,7398,5550,5681,7716,9054,7090,5970,14600,17978
Gross Profit,906,1219,1109,1010,1099,1430,1581,2290,2350,2952
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,537,578,659,748,828,983,1145,1037,1020,1223
"+ Selling, General & Admin",152,148,162,187,203,257,281,255,273,310
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,386,430,498,560,624,726,864,782,747,913
Operating Income (Loss),368,641,449,263,272,447,436,1253,1329,1729
- Non-Operating (Income) Loss,119,150,561,523,564,382,483,2826,893,66
"+ Interest Expense, Net",134,147,232,254,234,186,338,-391,388,446
+ Interest Expense,134,147,232,254,234,186,338,-391,388,446
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-15,2,329,268,331,196,145,3218,505,-380
Pretax Income,250,491,-112,-260,-293,66,-47,-1573,437,1663
- Income Tax Expense (Benefit),48,68,40,-101,-397,6,-88,-248,15,132
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,201,423,-151,-159,104,60,41,-1325,422,1531
- Net Extraordinary Losses (Gains),272,641,-419,56,100,118,501,458,702,672
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,272,641,-419,56,100,118,501,458,702,672
Income (Loss) Incl. MI,-71,-218,268,-215,4,-57,-460,-1783,-280,860
- Minority Interest,-136,-321,210,-28,-50,-59,-250,-229,-351,-336
"Net Income, GAAP",65,102,58,-187,54,2,-209,-1554,71,1196
- Preferred Dividends,0,0,0,91,117,121,125,53,87,246
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",65,102,58,-278,-63,-119,-334,-1606,-16,950
Basic Weighted Avg Shares,42,42,54,185,207,224,233,232,229,227
"Basic EPS, GAAP",1.56,2.44,1.09,-1.51,-0.31,-0.53,-1.44,-6.92,-0.07,4.18
Basic EPS from Cont Ops,4.84,10.07,-2.83,-0.86,0.50,0.27,0.18,-5.71,1.85,6.74
Diluted Weighted Avg Shares,42,42,54,185,207,224,233,232,229,231
"Diluted EPS, GAAP",1.55,2.43,1.09,-1.51,-0.31,-0.53,-1.44,-6.92,-0.07,4.11
Diluted EPS from Cont Ops,4.78,10.05,-2.82,-0.86,0.50,0.27,0.18,-5.71,1.85,6.63
EBITDA,640,992,1126,1021,1081,1263,1408,2118,2200,2825
EBITDA Margin (%),9.76,11.51,16.92,15.25,12.26,12.05,16.23,25.64,12.98,13.50
EBITA,368,641,449,263,272,447,436,1253,1329,1729
EBIT,368,641,449,263,272,447,436,1253,1329,1729
Gross Margin (%),13.81,14.14,16.65,15.10,12.47,13.64,18.23,27.72,13.86,14.10
Operating Margin (%),5.62,7.43,6.75,3.93,3.08,4.27,5.03,15.17,7.84,8.26
Profit Margin (%),0.99,1.19,0.88,-2.80,0.61,0.02,-2.41,-18.81,0.42,5.71
Sales per Employee,5133908,6382593,3560749,3396396,4138451,4261789,3235485,3482420,6975226,7343789
Dividend per Share,8.71,2.69,3.35,3.88,4.13,4.10,4.15,1.70,0.82,1.67
Depreciation Expense,272,351,677,758,810,816,972,865,871,1096
