,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,7.69,8.16,7.53,7.15,6.87,7.14,6.75,6.89,8.74,7.62
Days Sales Outstanding,47.49,44.75,48.47,51.03,53.12,51.09,54.11,52.99,41.75,47.92
Inventory Turnover,6.79,6.54,5.95,5.68,5.71,5.33,4.50,4.33,4.68,3.37
Days Inventory Outstanding,53.74,55.81,61.34,64.22,63.92,68.52,81.08,84.35,77.99,108.40
Accounts Payable Turnover,7.23,6.64,6.33,6.64,6.71,6.55,5.86,5.46,6.54,6.41
Accounts Payable Turnover Days,50.45,54.99,57.63,55.00,54.39,55.68,62.31,66.90,55.80,56.98
Cash Conversion Cycle,50.78,45.58,52.18,60.26,62.65,63.93,72.87,70.44,63.94,99.34
Inventory to Cash Days,-6.25,-11.06,-12.86,-13.19,-10.81,-17.43,-26.97,-31.36,-36.24,-60.48
Inventories,804,782,682,720,900,1046,1038,978,1524,2808
Raw Materials,174,150,141,169,252,279,244,251,435,786
Work In Process,59,53,43,45,57,70,76,74,75,202
Finished Goods,571,579,498,506,591,697,718,653,1014,1820
Other Inventory,0,0,0,0,0,0,0,0,0,0
