,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3064,2745,2981,3008,3641,3531,4086,3931,4167,15043
ST Debt,177,137,513,118,326,561,496,496,791,1306
LT Debt,2887,2608,2468,2890,3315,2970,3590,3435,3376,13737
Total Debt/EBITDA,2.44,2.61,2.85,2.51,2.85,2.10,2.94,3.67,1.80,8.09
Net Debt/EBITDA,1.66,1.87,1.93,1.98,2.40,1.84,2.48,2.58,1.48,7.08
Total Debt/EBIT,3.27,3.65,4.37,3.33,3.77,2.65,3.96,5.50,2.15,10.88
Net Debt/EBIT,2.22,2.61,2.95,2.63,3.17,2.32,3.34,3.87,1.77,9.53
EBITDA to Interest Expense,7.30,7.14,8.78,9.98,10.47,13.43,12.07,9.83,25.45,4.59
EBITDA-CapEx/Interest Expense,5.11,2.53,4.41,7.93,8.28,10.74,8.85,6.49,20.32,3.25
EBIT to Interest Expense,5.45,5.12,5.73,7.52,7.93,10.64,8.97,6.56,21.30,3.41
Interest Expense,172,147,119,120,122,125,115,109,91,405
Common Equity/Total Assets,33.39,39.59,42.17,51.69,51.58,62.78,67.53,74.17,80.81,42.91
Long-Term Debt/Equity (%),106.97,84.73,87.24,95.66,100.48,87.90,123.88,88.19,74.41,225.01
Long-Term Debt/Capital (%),47.52,40.15,34.99,37.24,36.94,30.39,33.01,27.72,23.79,51.29
Long-Term Debt/Total Assets (%),32.01,29.58,28.74,34.58,34.76,31.89,37.89,31.49,28.19,52.29
Total Debt/Equity (%),113.52,89.18,105.37,99.57,110.37,104.50,140.99,100.92,91.84,246.40
Total Debt/Capital (%),50.44,42.26,42.27,38.76,40.58,36.13,37.57,31.72,29.36,56.16
Total Debt/Total Assets (%),33.98,31.13,34.72,35.99,38.17,37.91,43.12,36.03,34.80,57.26
Net Debt to Equity,77.07,63.84,71.19,78.45,92.91,91.51,118.77,71.07,75.62,215.74
Net Debt/Capital (%),40.86,34.38,33.09,33.27,36.50,33.13,33.05,24.20,25.12,52.11
EBITDA,1256,1050,1045,1197,1277,1679,1388,1071,2316,1860
EBITDA-CapEx,879,372,525,951,1010,1342,1018,707,1849,1317
Operating Income (Loss),937,752,682,902,967,1330,1032,715,1938,1382
