,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,14.24,14.99,13.32,10.63,18.19,7.82,10.27,9.75,7.42,5.43
Price/Earnings Average,14.98,12.69,12.56,10.83,14.73,9.86,8.71,8.03,6.61,5.35
Price/Earnings High,17.68,15.24,14.36,12.61,18.33,13.11,10.79,10.89,7.92,7.38
Price/Earnings Low,12.31,10.82,10.57,8.92,12.04,6.94,6.42,3.19,4.91,3.93
Price/Book Value,3.53,3.62,3.19,2.40,3.07,2.14,2.26,2.29,2.18,1.33
Price/Book Value Average,3.71,3.07,3.01,2.45,2.48,2.70,1.92,1.89,1.94,1.31
Price/Book Value High,4.39,3.68,3.44,2.85,3.09,3.59,2.38,2.56,2.33,1.80
Price/Book Value Low,3.05,2.62,2.53,2.02,2.03,1.90,1.41,0.75,1.44,0.96
Price/Tangible Book Value,1.60,1.86,1.86,1.45,1.92,1.27,1.52,1.66,1.83,1.20
Price/Tangible Book Value Average,1.68,1.58,1.76,1.48,1.55,1.60,1.29,1.36,1.63,1.19
Price/Tangible Book Value High,1.98,1.89,2.01,1.72,1.93,2.13,1.60,1.85,1.95,1.64
Price/Tangible Book Value Low,1.38,1.34,1.48,1.22,1.27,1.13,0.95,0.54,1.21,0.87
Price/Sales,1.15,1.23,1.13,0.89,1.17,0.64,0.85,1.07,1.21,0.74
Price/Sales Average,1.21,1.04,1.06,0.90,0.94,0.81,0.72,0.88,1.08,0.73
Price/Sales High,1.43,1.25,1.22,1.05,1.18,1.08,0.90,1.19,1.29,1.01
Price/Sales Low,0.99,0.89,0.90,0.74,0.77,0.57,0.53,0.35,0.80,0.54
Price/Cash Flow,-8.46,-12.15,-25.48,19.09,14.79,7.74,12.81,5.74,12.98,7.67
Price/Cash Flow Average,-8.89,-10.28,-24.03,19.45,11.98,9.77,10.87,4.72,11.56,7.56
Price/Cash Flow High,-10.50,-12.35,-27.48,22.64,14.91,12.99,13.45,6.41,13.85,10.43
Price/Cash Flow Low,-7.31,-8.77,-20.23,16.02,9.79,6.88,8.01,1.88,8.59,5.55
Price/Free Cash Flow,-10.13,-14.12,-36.64,17.52,13.30,7.21,12.11,5.64,12.66,7.54
Price/Free Cash Flow Average,-10.66,-11.95,-34.55,17.86,10.77,9.09,10.27,4.64,11.27,7.43
Price/Free Cash Flow High,-12.58,-14.35,-39.52,20.79,13.40,12.09,12.71,6.30,13.50,10.25
Price/Free Cash Flow Low,-8.76,-10.19,-29.09,14.71,8.80,6.40,7.57,1.84,8.38,5.45
EV/Sales,2.00,1.91,1.77,1.41,1.61,1.10,1.22,1.23,1.26,0.73
EV/Sales Average,2.07,1.72,1.71,1.44,1.39,1.28,1.09,1.04,1.13,0.72
EV/Sales High,2.30,1.93,1.86,1.60,1.62,1.56,1.26,1.36,1.34,1.00
EV/Sales Low,1.84,1.56,1.53,1.27,1.21,1.02,0.90,0.50,0.86,0.53
EV/EBITDA,16.61,15.47,14.83,11.79,13.17,10.86,10.59,8.58,5.73,3.56
EV/EBITDA Average,17.14,13.93,14.32,11.99,11.36,12.62,9.48,7.26,5.15,3.51
EV/EBITDA High,19.09,15.65,15.64,13.31,13.28,15.40,10.96,9.48,6.09,4.87
EV/EBITDA Low,15.22,12.67,12.86,10.56,9.93,10.12,7.83,3.51,3.91,2.56
EV/EBIT,17.35,16.11,15.43,12.26,13.76,11.36,10.99,8.84,5.81,3.60
EV/EBIT Average,17.90,14.51,14.89,12.46,11.87,13.20,9.83,7.48,5.22,3.55
EV/EBIT High,19.93,16.30,16.27,13.84,13.87,16.11,11.38,9.76,6.18,4.93
EV/EBIT Low,15.90,13.20,13.38,10.98,10.37,10.58,8.12,3.62,3.97,2.59
Last Price,35.16,46.45,51.09,43.50,62.18,43.04,59.65,77.71,107.25,86.40
High Price,43.66,47.20,55.10,51.61,62.66,72.17,62.63,86.80,114.39,117.54
Low Price,30.38,33.52,40.56,36.52,41.13,38.23,37.29,25.42,70.97,62.54
Enterprise Value,11899,14858,16759,15482,20299,22611,27051,27603,34170,24575
Enterprise Value Average,12277,13381,16173,15734,17517,26264,24198,23361,30700,24249
Enterprise Value High,13670,15031,17665,17475,20472,32060,27996,30499,36349,33635
Enterprise Value Low,10902,12170,14533,13866,15305,21056,19992,11305,23348,17696
